Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1748034819,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748034820,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748034821,20,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748034822,30,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748034823,40,POST,/api/generate,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,2600.0,2944.0534652482406,2539.819874917157,3553.330083959736,0.0
1748034823,40,,Aggregated,0.000000,0.000000,2600,3500,3500,3500,3500,3600,3600,3600,3600,3600,3600,12,0,2600.0,2944.0534652482406,2539.819874917157,3553.330083959736,0.0
1748034824,50,POST,/api/generate,0.000000,0.000000,2600,3500,3500,3500,3500,3600,3600,3600,3600,3600,3600,12,0,2600.0,2944.0534652482406,2539.819874917157,3553.330083959736,0.0
1748034824,50,,Aggregated,0.000000,0.000000,2600,3500,3500,3500,3500,3600,3600,3600,3600,3600,3600,12,0,2600.0,2944.0534652482406,2539.819874917157,3553.330083959736,0.0
1748034825,60,POST,/api/generate,0.000000,0.000000,2600,3500,3500,3500,3500,3600,3600,3600,3600,3600,3600,12,0,2600.0,2944.0534652482406,2539.819874917157,3553.330083959736,0.0
1748034825,60,,Aggregated,0.000000,0.000000,2600,3500,3500,3500,3500,3600,3600,3600,3600,3600,3600,12,0,2600.0,2944.0534652482406,2539.819874917157,3553.330083959736,0.0
1748034826,70,POST,/api/generate,0.000000,0.000000,2600,3500,3500,3500,3500,3600,3600,3600,3600,3600,3600,12,0,2600.0,2944.0534652482406,2539.819874917157,3553.330083959736,0.0
1748034826,70,,Aggregated,0.000000,0.000000,2600,3500,3500,3500,3500,3600,3600,3600,3600,3600,3600,12,0,2600.0,2944.0534652482406,2539.819874917157,3553.330083959736,0.0
1748034827,80,POST,/api/generate,0.000000,0.000000,2600,3500,3500,3500,3500,3600,3600,3600,3600,3600,3600,12,0,2600.0,2944.0534652482406,2539.819874917157,3553.330083959736,0.0
1748034827,80,,Aggregated,0.000000,0.000000,2600,3500,3500,3500,3500,3600,3600,3600,3600,3600,3600,12,0,2600.0,2944.0534652482406,2539.819874917157,3553.330083959736,0.0
1748034828,90,POST,/api/generate,0.000000,0.000000,2600,3500,3500,3500,3500,3600,3600,3600,3600,3600,3600,12,0,2600.0,2944.0534652482406,2539.819874917157,3553.330083959736,0.0
1748034828,90,,Aggregated,0.000000,0.000000,2600,3500,3500,3500,3500,3600,3600,3600,3600,3600,3600,12,0,2600.0,2944.0534652482406,2539.819874917157,3553.330083959736,0.0
1748034829,100,POST,/api/generate,0.000000,0.000000,2600,3500,3500,3500,3500,3600,3600,3600,3600,3600,3600,12,0,2600.0,2944.0534652482406,2539.819874917157,3553.330083959736,0.0
1748034829,100,,Aggregated,0.000000,0.000000,2600,3500,3500,3500,3500,3600,3600,3600,3600,3600,3600,12,0,2600.0,2944.0534652482406,2539.819874917157,3553.330083959736,0.0
1748034830,110,POST,/api/generate,0.000000,0.000000,2600,3500,3500,3500,3500,3600,3600,3600,3600,3600,3600,12,0,2600.0,2944.0534652482406,2539.819874917157,3553.330083959736,0.0
1748034830,110,,Aggregated,0.000000,0.000000,2600,3500,3500,3500,3500,3600,3600,3600,3600,3600,3600,12,0,2600.0,2944.0534652482406,2539.819874917157,3553.330083959736,0.0
1748034831,120,POST,/api/generate,0.000000,0.000000,2600,3500,3500,3500,3500,3600,3600,3600,3600,3600,3600,12,0,2600.0,2944.0534652482406,2539.819874917157,3553.330083959736,0.0
1748034831,120,,Aggregated,0.000000,0.000000,2600,3500,3500,3500,3500,3600,3600,3600,3600,3600,3600,12,0,2600.0,2944.0534652482406,2539.819874917157,3553.330083959736,0.0
1748034832,130,POST,/api/generate,0.000000,0.000000,2600,3500,3500,3500,3500,3600,3600,3600,3600,3600,3600,12,0,2600.0,2944.0534652482406,2539.819874917157,3553.330083959736,0.0
1748034832,130,,Aggregated,0.000000,0.000000,2600,3500,3500,3500,3500,3600,3600,3600,3600,3600,3600,12,0,2600.0,2944.0534652482406,2539.819874917157,3553.330083959736,0.0
1748034833,140,POST,/api/generate,0.000000,0.000000,2600,3500,3500,3500,3500,3600,3600,3600,3600,3600,3600,12,0,2600.0,2944.0534652482406,2539.819874917157,3553.330083959736,0.0
1748034833,140,,Aggregated,0.000000,0.000000,2600,3500,3500,3500,3500,3600,3600,3600,3600,3600,3600,12,0,2600.0,2944.0534652482406,2539.819874917157,3553.330083959736,0.0
1748034834,150,POST,/api/generate,1.200000,0.000000,3500,3500,3500,3600,14000,15000,15000,15000,15000,15000,15000,14,0,2600.0,4601.303752919193,2539.819874917157,14686.374207958579,0.0
1748034834,150,,Aggregated,1.200000,0.000000,3500,3500,3500,3600,14000,15000,15000,15000,15000,15000,15000,14,0,2600.0,4601.303752919193,2539.819874917157,14686.374207958579,0.0
1748034835,160,POST,/api/generate,1.200000,0.000000,3500,3500,3500,3600,14000,15000,15000,15000,15000,15000,15000,14,0,2600.0,4601.303752919193,2539.819874917157,14686.374207958579,0.0
1748034835,160,,Aggregated,1.200000,0.000000,3500,3500,3500,3600,14000,15000,15000,15000,15000,15000,15000,14,0,2600.0,4601.303752919193,2539.819874917157,14686.374207958579,0.0
1748034836,170,POST,/api/generate,1.200000,0.000000,3500,3500,3500,3600,14000,15000,15000,15000,15000,15000,15000,14,0,2600.0,4601.303752919193,2539.819874917157,14686.374207958579,0.0
1748034836,170,,Aggregated,1.200000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,14,0,2600.0,4601.303752919193,2539.819874917157,14686.374207958579,0.0
1748034837,180,POST,/api/generate,0.200000,0.000000,3500,3500,3600,14000,15000,18000,18000,18000,18000,18000,18000,15,0,3500.0,5489.778288865152,2539.819874917157,17928.421792108566,0.0
1748034837,180,,Aggregated,0.200000,0.000000,15000,15000,18000,18000,18000,18000,18000,18000,18000,18000,18000,15,0,3500.0,5489.778288865152,2539.819874917157,17928.421792108566,0.0
1748034838,190,POST,/api/generate,0.200000,0.000000,18000,18000,19000,19000,19000,19000,19000,19000,19000,19000,19000,16,0,3500.0,6310.063736935263,2539.819874917157,18614.34545798693,0.0
1748034838,190,,Aggregated,0.200000,0.000000,18000,18000,19000,19000,19000,19000,19000,19000,19000,19000,19000,16,0,3500.0,6310.063736935263,2539.819874917157,18614.34545798693,0.0
1748034839,200,POST,/api/generate,0.200000,0.000000,18000,18000,18000,19000,19000,19000,19000,19000,19000,19000,19000,17,0,3500.0,7001.983144525986,2539.819874917157,18614.34545798693,0.0
1748034839,200,,Aggregated,0.200000,0.000000,18000,18000,18000,19000,19000,19000,19000,19000,19000,19000,19000,17,0,3500.0,7001.983144525986,2539.819874917157,18614.34545798693,0.0
1748034840,210,POST,/api/generate,0.200000,0.000000,18000,18000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19,0,3500.0,8221.408067889954,2539.819874917157,19135.067875031382,0.0
1748034840,210,,Aggregated,0.200000,0.000000,18000,18000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19,0,3500.0,8221.408067889954,2539.819874917157,19135.067875031382,0.0
1748034841,220,POST,/api/generate,0.200000,0.000000,18000,18000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19,0,3500.0,8221.408067889954,2539.819874917157,19135.067875031382,0.0
1748034841,220,,Aggregated,0.200000,0.000000,18000,18000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19,0,3500.0,8221.408067889954,2539.819874917157,19135.067875031382,0.0
