Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1748201300,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748201301,100,POST,/api/generate,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4,0,890.0,892.3260629817378,888.6271669762209,894.6740839164704,0.0
1748201301,100,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4,0,890.0,892.3260629817378,888.6271669762209,894.6740839164704,0.0
1748201302,200,POST,/api/generate,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000.0,1213.8485626899637,888.6271669762209,1806.356708984822,0.0
1748201302,200,,Aggregated,0.000000,0.000000,1000,1200,1600,1600,1800,1800,1800,1800,1800,1800,1800,20,0,1000.0,1213.8485626899637,888.6271669762209,1806.356708984822,0.0
1748201303,300,POST,/api/generate,0.000000,0.000000,1600,1600,1800,1800,1800,1800,1800,1800,1800,1800,1800,20,0,1000.0,1213.8485626899637,888.6271669762209,1806.356708984822,0.0
1748201303,300,,Aggregated,0.000000,0.000000,1000,1200,1600,1600,1800,1800,1800,1800,1800,1800,1800,20,0,1000.0,1213.8485626899637,888.6271669762209,1806.356708984822,0.0
1748201304,400,POST,/api/generate,0.000000,0.000000,1600,1600,1800,1800,1800,1800,1800,1800,1800,1800,1800,20,0,1000.0,1213.8485626899637,888.6271669762209,1806.356708984822,0.0
1748201304,400,,Aggregated,0.000000,0.000000,1000,1200,1600,1600,1800,1800,1800,1800,1800,1800,1800,20,0,1000.0,1213.8485626899637,888.6271669762209,1806.356708984822,0.0
1748201305,500,POST,/api/generate,0.000000,0.000000,1600,1600,1800,1800,1800,1800,1800,1800,1800,1800,1800,20,0,1000.0,1213.8485626899637,888.6271669762209,1806.356708984822,0.0
1748201305,500,,Aggregated,0.000000,0.000000,1000,1200,1600,1600,1800,1800,1800,1800,1800,1800,1800,20,0,1000.0,1213.8485626899637,888.6271669762209,1806.356708984822,0.0
1748201306,600,POST,/api/generate,6.666667,0.000000,1800,1800,5400,5400,5500,5500,5500,5500,5500,5500,5500,22,0,1000.0,1595.4422918624584,888.6271669762209,5463.464167085476,0.0
1748201306,600,,Aggregated,6.666667,0.000000,1000,1600,1600,1600,1800,5400,5500,5500,5500,5500,5500,22,0,1000.0,1595.4422918624584,888.6271669762209,5463.464167085476,0.0
1748201307,700,POST,/api/generate,5.000000,0.000000,1800,1800,5400,5500,6400,6400,6400,6400,6400,6400,6400,23,0,1000.0,1802.3539693904636,888.6271669762209,6354.410875006579,0.0
1748201307,700,,Aggregated,5.000000,0.000000,1000,1600,1600,1800,5400,5500,6400,6400,6400,6400,6400,23,0,1000.0,1802.3539693904636,888.6271669762209,6354.410875006579,0.0
1748201308,800,POST,/api/generate,3.666667,0.000000,1800,5500,6400,6400,7300,8200,8200,8200,8200,8200,8200,25,0,1000.0,2277.47535684146,888.6271669762209,8165.823833085597,0.0
1748201308,800,,Aggregated,3.666667,0.000000,1000,1600,1800,5400,6400,7300,8200,8200,8200,8200,8200,25,0,1000.0,2277.47535684146,888.6271669762209,8165.823833085597,0.0
1748201309,900,POST,/api/generate,3.285714,0.000000,5400,6400,7300,8200,8400,8900,8900,8900,8900,8900,8900,27,0,1200.0,2749.716477037442,888.6271669762209,8879.181209020317,0.0
1748201309,900,,Aggregated,3.285714,0.000000,1200,1600,5400,5500,8200,8400,8900,8900,8900,8900,8900,27,0,1200.0,2749.716477037442,888.6271669762209,8879.181209020317,0.0
