Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1748049556,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748049557,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748049558,20,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748049559,30,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748049560,40,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748049561,50,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748049562,60,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748049563,70,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748049564,80,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748049565,90,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748049566,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748049567,100,POST,/api/generate,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,9800.0,9932.543208514107,7834.466750035062,10845.613833982497,0.0
1748049567,100,,Aggregated,0.000000,0.000000,9800,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,20,0,9800.0,9932.543208514107,7834.466750035062,10845.613833982497,0.0
1748049568,100,POST,/api/generate,0.000000,0.000000,9000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,20,0,9800.0,9932.543208514107,7834.466750035062,10845.613833982497,0.0
1748049568,100,,Aggregated,0.000000,0.000000,9800,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,20,0,9800.0,9932.543208514107,7834.466750035062,10845.613833982497,0.0
1748049569,100,POST,/api/generate,0.000000,0.000000,9000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,20,0,9800.0,9932.543208514107,7834.466750035062,10845.613833982497,0.0
1748049569,100,,Aggregated,0.000000,0.000000,9800,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,20,0,9800.0,9932.543208514107,7834.466750035062,10845.613833982497,0.0
1748049570,100,POST,/api/generate,0.000000,0.000000,9000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,20,0,9800.0,9932.543208514107,7834.466750035062,10845.613833982497,0.0
1748049570,100,,Aggregated,0.000000,0.000000,9800,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,20,0,9800.0,9932.543208514107,7834.466750035062,10845.613833982497,0.0
1748049571,100,POST,/api/generate,0.000000,0.000000,9000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,20,0,9800.0,9932.543208514107,7834.466750035062,10845.613833982497,0.0
1748049571,100,,Aggregated,0.000000,0.000000,9800,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,20,0,9800.0,9932.543208514107,7834.466750035062,10845.613833982497,0.0
1748049572,100,POST,/api/generate,0.000000,0.000000,9000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,20,0,9800.0,9932.543208514107,7834.466750035062,10845.613833982497,0.0
1748049572,100,,Aggregated,0.000000,0.000000,9000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,20,0,9800.0,9932.543208514107,7834.466750035062,10845.613833982497,0.0
1748049573,100,POST,/api/generate,2.000000,0.000000,10000,16000,16000,17000,17000,17000,17000,17000,17000,17000,17000,22,0,9800.0,10528.517865692265,7834.466750035062,16739.25658292137,0.0
1748049573,100,,Aggregated,2.000000,0.000000,10000,16000,16000,17000,17000,17000,17000,17000,17000,17000,17000,22,0,9800.0,10528.517865692265,7834.466750035062,16739.25658292137,0.0
1748049574,100,POST,/api/generate,2.000000,0.000000,13000,15000,16000,16000,17000,17000,17000,17000,17000,17000,17000,24,0,10000.0,10839.434199757912,7834.466750035062,16739.25658292137,0.0
1748049574,100,,Aggregated,2.000000,0.000000,13000,15000,16000,16000,17000,17000,17000,17000,17000,17000,17000,24,0,10000.0,10839.434199757912,7834.466750035062,16739.25658292137,0.0
1748049575,100,POST,/api/generate,2.200000,0.000000,15000,16000,17000,17000,17000,17000,17000,17000,17000,17000,17000,28,0,11000.0,11592.543471858206,7834.466750035062,17323.829917004332,0.0
1748049575,100,,Aggregated,2.200000,0.000000,15000,16000,17000,17000,17000,17000,17000,17000,17000,17000,17000,28,0,11000.0,11592.543471858206,7834.466750035062,17323.829917004332,0.0
1748049576,100,POST,/api/generate,2.200000,0.000000,15000,16000,17000,17000,17000,17000,17000,17000,17000,17000,17000,30,0,11000.0,11937.620184834426,7834.466750035062,17334.85824998934,0.0
