TimeSeries ID,request_count.cloud_run_revision.ALIGN_RATE.REDUCE_SUM.metric.type="run.googleapis.com/request_count" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization2" AND resource.labels."service_name"="ollama-gemma".60s.project_id:llm-workload-characterization2.response_code_class:2xx,request_count.cloud_run_revision.ALIGN_RATE.REDUCE_SUM.metric.type="run.googleapis.com/request_count" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization2" AND resource.labels."service_name"="ollama-gemma".60s.project_id:llm-workload-characterization2.response_code_class:5xx
response_code_class,2xx,5xx
project_id,llm-workload-characterization2,llm-workload-characterization2
Sun May 25 2025 19:59:00 GMT+0300 (GMT+03:00),0.6833333333333333,0
Sun May 25 2025 20:00:00 GMT+0300 (GMT+03:00),0.6833333333333333,0
Sun May 25 2025 20:01:00 GMT+0300 (GMT+03:00),0.6,0
Sun May 25 2025 20:02:00 GMT+0300 (GMT+03:00),0.5666666666666667,0.016666666666666666
Sun May 25 2025 20:03:00 GMT+0300 (GMT+03:00),5.383333333333334,0.1
Sun May 25 2025 20:04:00 GMT+0300 (GMT+03:00),0.9666666666666667,0
Sun May 25 2025 20:05:00 GMT+0300 (GMT+03:00),0.7,0
Sun May 25 2025 20:06:00 GMT+0300 (GMT+03:00),0.65,0
Sun May 25 2025 20:07:00 GMT+0300 (GMT+03:00),0.6333333333333333,0
Sun May 25 2025 20:08:00 GMT+0300 (GMT+03:00),4.75,0.08333333333333333
Sun May 25 2025 20:09:00 GMT+0300 (GMT+03:00),1.4,0.016666666666666666
Sun May 25 2025 20:10:00 GMT+0300 (GMT+03:00),0.7666666666666667,0
Sun May 25 2025 20:11:00 GMT+0300 (GMT+03:00),0.65,0
Sun May 25 2025 20:12:00 GMT+0300 (GMT+03:00),0.6,0
Sun May 25 2025 20:13:00 GMT+0300 (GMT+03:00),4.266666666666667,0.03333333333333333
Sun May 25 2025 20:14:00 GMT+0300 (GMT+03:00),1.9166666666666667,0.016666666666666666
Sun May 25 2025 20:15:00 GMT+0300 (GMT+03:00),0.8,0
Sun May 25 2025 20:16:00 GMT+0300 (GMT+03:00),0.7,0
Sun May 25 2025 20:17:00 GMT+0300 (GMT+03:00),0.13333333333333333,0
Sun May 25 2025 20:18:00 GMT+0300 (GMT+03:00),0,0
Sun May 25 2025 20:19:00 GMT+0300 (GMT+03:00),0,0
Sun May 25 2025 20:20:00 GMT+0300 (GMT+03:00),0,0
Sun May 25 2025 20:21:00 GMT+0300 (GMT+03:00),0,0
Sun May 25 2025 20:22:00 GMT+0300 (GMT+03:00),0.26666666666666666,0
Sun May 25 2025 20:23:00 GMT+0300 (GMT+03:00),0.4666666666666667,0
Sun May 25 2025 20:24:00 GMT+0300 (GMT+03:00),0.5,0
Sun May 25 2025 20:25:00 GMT+0300 (GMT+03:00),0.5166666666666667,0
Sun May 25 2025 20:26:00 GMT+0300 (GMT+03:00),0.55,0
Sun May 25 2025 20:27:00 GMT+0300 (GMT+03:00),4.516666666666667,1.7
Sun May 25 2025 20:28:00 GMT+0300 (GMT+03:00),0.6833333333333333,0
Sun May 25 2025 20:29:00 GMT+0300 (GMT+03:00),0.55,0
Sun May 25 2025 20:30:00 GMT+0300 (GMT+03:00),0.55,0
Sun May 25 2025 20:31:00 GMT+0300 (GMT+03:00),0.6,0
Sun May 25 2025 20:32:00 GMT+0300 (GMT+03:00),4.466666666666667,0.8333333333333334
Sun May 25 2025 20:33:00 GMT+0300 (GMT+03:00),1.2333333333333334,0.016666666666666666
Sun May 25 2025 20:34:00 GMT+0300 (GMT+03:00),0.65,0
Sun May 25 2025 20:35:00 GMT+0300 (GMT+03:00),0.5666666666666667,0
Sun May 25 2025 20:36:00 GMT+0300 (GMT+03:00),0.5666666666666667,0
Sun May 25 2025 20:37:00 GMT+0300 (GMT+03:00),4.033333333333333,0.4666666666666667
Sun May 25 2025 20:38:00 GMT+0300 (GMT+03:00),1.8666666666666667,0.15
Sun May 25 2025 20:39:00 GMT+0300 (GMT+03:00),0.7,0
Sun May 25 2025 20:40:00 GMT+0300 (GMT+03:00),0.65,0
Sun May 25 2025 20:41:00 GMT+0300 (GMT+03:00),0.5666666666666667,0
Sun May 25 2025 20:42:00 GMT+0300 (GMT+03:00),3.8333333333333335,0.31666666666666665
Sun May 25 2025 20:43:00 GMT+0300 (GMT+03:00),2.1,0.1
Sun May 25 2025 20:44:00 GMT+0300 (GMT+03:00),0.6833333333333333,0
Sun May 25 2025 20:45:00 GMT+0300 (GMT+03:00),0.7166666666666667,0
Sun May 25 2025 20:46:00 GMT+0300 (GMT+03:00),0.65,0
Sun May 25 2025 20:47:00 GMT+0300 (GMT+03:00),1.6833333333333333,0.1
Sun May 25 2025 20:48:00 GMT+0300 (GMT+03:00),4.25,0.15
Sun May 25 2025 20:49:00 GMT+0300 (GMT+03:00),0.7166666666666667,0
Sun May 25 2025 20:50:00 GMT+0300 (GMT+03:00),0.7333333333333333,0
Sun May 25 2025 20:51:00 GMT+0300 (GMT+03:00),0.65,0
Sun May 25 2025 20:52:00 GMT+0300 (GMT+03:00),0.65,0
Sun May 25 2025 20:53:00 GMT+0300 (GMT+03:00),5.25,0.2
Sun May 25 2025 20:54:00 GMT+0300 (GMT+03:00),0.8166666666666667,0
Sun May 25 2025 20:55:00 GMT+0300 (GMT+03:00),0.7166666666666667,0
Sun May 25 2025 20:56:00 GMT+0300 (GMT+03:00),0.6833333333333333,0
Sun May 25 2025 20:57:00 GMT+0300 (GMT+03:00),0.2,0
Sun May 25 2025 20:58:00 GMT+0300 (GMT+03:00),0,0
Sun May 25 2025 20:59:00 GMT+0300 (GMT+03:00),0,0
Sun May 25 2025 21:00:00 GMT+0300 (GMT+03:00),0,0
Sun May 25 2025 21:01:00 GMT+0300 (GMT+03:00),0,0
Sun May 25 2025 21:02:00 GMT+0300 (GMT+03:00),0.21666666666666667,0
Sun May 25 2025 21:03:00 GMT+0300 (GMT+03:00),0.5,0
Sun May 25 2025 21:04:00 GMT+0300 (GMT+03:00),0.5333333333333333,0
Sun May 25 2025 21:05:00 GMT+0300 (GMT+03:00),0.5,0
Sun May 25 2025 21:06:00 GMT+0300 (GMT+03:00),0.48333333333333334,0
Sun May 25 2025 21:07:00 GMT+0300 (GMT+03:00),3.2333333333333334,0.6333333333333333
Sun May 25 2025 21:08:00 GMT+0300 (GMT+03:00),8.566666666666666,1.4166666666666667
Sun May 25 2025 21:09:00 GMT+0300 (GMT+03:00),1.6166666666666667,0.18333333333333332
Sun May 25 2025 21:10:00 GMT+0300 (GMT+03:00),0.6,0
Sun May 25 2025 21:11:00 GMT+0300 (GMT+03:00),0.5333333333333333,0
Sun May 25 2025 21:12:00 GMT+0300 (GMT+03:00),2.4833333333333334,0.03333333333333333
Sun May 25 2025 21:13:00 GMT+0300 (GMT+03:00),9.633333333333333,0.25
Sun May 25 2025 21:14:00 GMT+0300 (GMT+03:00),3.1166666666666667,0.016666666666666666
Sun May 25 2025 21:15:00 GMT+0300 (GMT+03:00),0.6666666666666666,0
Sun May 25 2025 21:16:00 GMT+0300 (GMT+03:00),0.5333333333333333,0
Sun May 25 2025 21:17:00 GMT+0300 (GMT+03:00),1.1666666666666667,0.016666666666666666
Sun May 25 2025 21:18:00 GMT+0300 (GMT+03:00),9.25,0.16666666666666666
Sun May 25 2025 21:19:00 GMT+0300 (GMT+03:00),4.766666666666667,0.05
Sun May 25 2025 21:20:00 GMT+0300 (GMT+03:00),0.65,0
