TimeSeries ID,request_latencies.cloud_run_revision.ALIGN_DELTA.REDUCE_PERCENTILE_95.metric.type="run.googleapis.com/request_latencies" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization2" AND resource.labels."service_name"="ollama-gemma".project_id:llm-workload-characterization2.service_name:ollama-gemma
project_id,llm-workload-characterization2
service_name,ollama-gemma
Sun May 25 2025 21:31:00 GMT+0300 (GMT+03:00),322837.7482474188
Sun May 25 2025 21:32:00 GMT+0300 (GMT+03:00),322851.46043341653
Sun May 25 2025 21:33:00 GMT+0300 (GMT+03:00),323408.5296495974
Sun May 25 2025 21:34:00 GMT+0300 (GMT+03:00),323462.63215217355
Sun May 25 2025 21:35:00 GMT+0300 (GMT+03:00),323366.3061747608
Sun May 25 2025 21:36:00 GMT+0300 (GMT+03:00),322370.9377414952
Sun May 25 2025 21:37:00 GMT+0300 (GMT+03:00),322724.1329920088
Sun May 25 2025 21:42:00 GMT+0300 (GMT+03:00),39131.27097267784
Sun May 25 2025 21:43:00 GMT+0300 (GMT+03:00),98358.99115575702
Sun May 25 2025 21:44:00 GMT+0300 (GMT+03:00),163172.29339802547
Sun May 25 2025 21:45:00 GMT+0300 (GMT+03:00),218029.00210451882
Sun May 25 2025 21:46:00 GMT+0300 (GMT+03:00),273916.0521338456
Sun May 25 2025 21:47:00 GMT+0300 (GMT+03:00),323437.0405971184
Sun May 25 2025 21:48:00 GMT+0300 (GMT+03:00),323017.1882142964
Sun May 25 2025 21:49:00 GMT+0300 (GMT+03:00),321524.07185674104
Sun May 25 2025 21:50:00 GMT+0300 (GMT+03:00),319195.748115666
Sun May 25 2025 21:51:00 GMT+0300 (GMT+03:00),321076.7117885643
Sun May 25 2025 21:52:00 GMT+0300 (GMT+03:00),323437.8654120461
Sun May 25 2025 21:53:00 GMT+0300 (GMT+03:00),323415.20560060337
Sun May 25 2025 21:54:00 GMT+0300 (GMT+03:00),322370.9377414952
Sun May 25 2025 21:55:00 GMT+0300 (GMT+03:00),322321.31526828255
Sun May 25 2025 21:56:00 GMT+0300 (GMT+03:00),320754.80189823604
Sun May 25 2025 21:57:00 GMT+0300 (GMT+03:00),323437.5131331204
Sun May 25 2025 21:58:00 GMT+0300 (GMT+03:00),323441.38037778036
Sun May 25 2025 21:59:00 GMT+0300 (GMT+03:00),323040.6326320794
Sun May 25 2025 22:00:00 GMT+0300 (GMT+03:00),322435.1550597704
Sun May 25 2025 22:01:00 GMT+0300 (GMT+03:00),322890.8908668847
Sun May 25 2025 22:02:00 GMT+0300 (GMT+03:00),323412.68534907064
Sun May 25 2025 22:03:00 GMT+0300 (GMT+03:00),323449.1127167472
Sun May 25 2025 22:04:00 GMT+0300 (GMT+03:00),322925.5418538719
Sun May 25 2025 22:05:00 GMT+0300 (GMT+03:00),323059.81442844734
Sun May 25 2025 22:06:00 GMT+0300 (GMT+03:00),322576.43315997586
Sun May 25 2025 22:07:00 GMT+0300 (GMT+03:00),323205.0161660696
Sun May 25 2025 22:08:00 GMT+0300 (GMT+03:00),323460.68873333104
Sun May 25 2025 22:09:00 GMT+0300 (GMT+03:00),323334.1975156232
Sun May 25 2025 22:10:00 GMT+0300 (GMT+03:00),323229.4218910689
Sun May 25 2025 22:11:00 GMT+0300 (GMT+03:00),322565.88317197346
Sun May 25 2025 22:12:00 GMT+0300 (GMT+03:00),322059.4837478605
Sun May 25 2025 22:13:00 GMT+0300 (GMT+03:00),323458.98073481803
Sun May 25 2025 22:14:00 GMT+0300 (GMT+03:00),323235.4016413536
Sun May 25 2025 22:15:00 GMT+0300 (GMT+03:00),323151.68513736734
Sun May 25 2025 22:16:00 GMT+0300 (GMT+03:00),323151.68513736734
Sun May 25 2025 22:17:00 GMT+0300 (GMT+03:00),323357.13227215
Sun May 25 2025 22:22:00 GMT+0300 (GMT+03:00),41115.051015805875
Sun May 25 2025 22:23:00 GMT+0300 (GMT+03:00),96476.5224255033
Sun May 25 2025 22:24:00 GMT+0300 (GMT+03:00),154997.43729215223
Sun May 25 2025 22:25:00 GMT+0300 (GMT+03:00),215885.28143605334
Sun May 25 2025 22:26:00 GMT+0300 (GMT+03:00),267213.52031206456
Sun May 25 2025 22:27:00 GMT+0300 (GMT+03:00),323312.5628041187
Sun May 25 2025 22:28:00 GMT+0300 (GMT+03:00),323462.63215217355
Sun May 25 2025 22:29:00 GMT+0300 (GMT+03:00),323462.63215217355
Sun May 25 2025 22:30:00 GMT+0300 (GMT+03:00),323149.32947816426
Sun May 25 2025 22:31:00 GMT+0300 (GMT+03:00),320508.63551151444
Sun May 25 2025 22:32:00 GMT+0300 (GMT+03:00),323192.7959205749
Sun May 25 2025 22:33:00 GMT+0300 (GMT+03:00),323462.63215217355
Sun May 25 2025 22:34:00 GMT+0300 (GMT+03:00),323462.63215217355
Sun May 25 2025 22:35:00 GMT+0300 (GMT+03:00),323330.5428714937
Sun May 25 2025 22:36:00 GMT+0300 (GMT+03:00),322126.3003385421
Sun May 25 2025 22:37:00 GMT+0300 (GMT+03:00),322840.73812256113
Sun May 25 2025 22:38:00 GMT+0300 (GMT+03:00),323459.92702704476
Sun May 25 2025 22:39:00 GMT+0300 (GMT+03:00),323462.63215217355
Sun May 25 2025 22:40:00 GMT+0300 (GMT+03:00),323456.1255516435
Sun May 25 2025 22:41:00 GMT+0300 (GMT+03:00),322696.781171262
Sun May 25 2025 22:42:00 GMT+0300 (GMT+03:00),319474.73668728373
Sun May 25 2025 22:43:00 GMT+0300 (GMT+03:00),323446.50771636213
Sun May 25 2025 22:44:00 GMT+0300 (GMT+03:00),323462.63215217355
Sun May 25 2025 22:45:00 GMT+0300 (GMT+03:00),323462.63215217355
Sun May 25 2025 22:46:00 GMT+0300 (GMT+03:00),323103.3622904718
Sun May 25 2025 22:47:00 GMT+0300 (GMT+03:00),322780.9406197138
Sun May 25 2025 22:48:00 GMT+0300 (GMT+03:00),323437.5273648592
Sun May 25 2025 22:49:00 GMT+0300 (GMT+03:00),323462.63215217355
Sun May 25 2025 22:50:00 GMT+0300 (GMT+03:00),323459.1404303761
Sun May 25 2025 22:51:00 GMT+0300 (GMT+03:00),323124.1533704314
Sun May 25 2025 22:52:00 GMT+0300 (GMT+03:00),322724.1329920088
Sun May 25 2025 22:53:00 GMT+0300 (GMT+03:00),323393.4960605837
Sun May 25 2025 22:54:00 GMT+0300 (GMT+03:00),323462.63215217355
Sun May 25 2025 22:55:00 GMT+0300 (GMT+03:00),323462.63215217355
Sun May 25 2025 22:56:00 GMT+0300 (GMT+03:00),323337.8153927091
Sun May 25 2025 22:57:00 GMT+0300 (GMT+03:00),323216.46576545195
Sun May 25 2025 23:02:00 GMT+0300 (GMT+03:00),42611.95821298327
Sun May 25 2025 23:03:00 GMT+0300 (GMT+03:00),95770.59665165815
Sun May 25 2025 23:04:00 GMT+0300 (GMT+03:00),158913.4279653851
Sun May 25 2025 23:05:00 GMT+0300 (GMT+03:00),216087.04338132066
Sun May 25 2025 23:06:00 GMT+0300 (GMT+03:00),267629.65432417847
Sun May 25 2025 23:07:00 GMT+0300 (GMT+03:00),323443.1295335073
Sun May 25 2025 23:08:00 GMT+0300 (GMT+03:00),323389.69396351534
