TimeSeries ID,container/billable_instance_time.cloud_run_revision.ALIGN_RATE.REDUCE_SUM.metric.type="run.googleapis.com/container/billable_instance_time" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization2" AND resource.labels."service_name"="ollama-gemma".+60s.project_id:llm-workload-characterization2.service_name:ollama-gemma
project_id,llm-workload-characterization2
service_name,ollama-gemma
Sun May 25 2025 23:15:00 GMT+0300 (GMT+03:00),5.062415618786812
Sun May 25 2025 23:16:00 GMT+0300 (GMT+03:00),4.610448455466637
Sun May 25 2025 23:17:00 GMT+0300 (GMT+03:00),5.045981953885166
Sun May 25 2025 23:18:00 GMT+0300 (GMT+03:00),5.04292691206186
Sun May 25 2025 23:19:00 GMT+0300 (GMT+03:00),5.036015974424663
Sun May 25 2025 23:20:00 GMT+0300 (GMT+03:00),5.049937856575647
Sun May 25 2025 23:21:00 GMT+0300 (GMT+03:00),5.048444839173014
Sun May 25 2025 23:22:00 GMT+0300 (GMT+03:00),5.044004445292436
Sun May 25 2025 23:23:00 GMT+0300 (GMT+03:00),5.048307832774784
Sun May 25 2025 23:24:00 GMT+0300 (GMT+03:00),5.04870505747931
Sun May 25 2025 23:25:00 GMT+0300 (GMT+03:00),5.047162550789593
Sun May 25 2025 23:26:00 GMT+0300 (GMT+03:00),5.030319836281099
Sun May 25 2025 23:27:00 GMT+0300 (GMT+03:00),5.061821445889897
Sun May 25 2025 23:28:00 GMT+0300 (GMT+03:00),5.054552937824762
Sun May 25 2025 23:29:00 GMT+0300 (GMT+03:00),5.034121388040573
Sun May 25 2025 23:30:00 GMT+0300 (GMT+03:00),5.063642768303301
Sun May 25 2025 23:31:00 GMT+0300 (GMT+03:00),5.05475365995535
Sun May 25 2025 23:32:00 GMT+0300 (GMT+03:00),5.03396253658672
Sun May 25 2025 23:33:00 GMT+0300 (GMT+03:00),4.772235348474472
Sun May 25 2025 23:34:00 GMT+0300 (GMT+03:00),5.048337823993461
Sun May 25 2025 23:35:00 GMT+0300 (GMT+03:00),5.036394598794444
Sun May 25 2025 23:36:00 GMT+0300 (GMT+03:00),5.065313368172853
Sun May 25 2025 23:37:00 GMT+0300 (GMT+03:00),5.047983940917765
Sun May 25 2025 23:38:00 GMT+0300 (GMT+03:00),5.0460678097929605
Sun May 25 2025 23:39:00 GMT+0300 (GMT+03:00),5.048987113780519
Sun May 25 2025 23:40:00 GMT+0300 (GMT+03:00),5.0403976670124395
Sun May 25 2025 23:41:00 GMT+0300 (GMT+03:00),5.049976199810347
Sun May 25 2025 23:42:00 GMT+0300 (GMT+03:00),5.04479607976009
Sun May 25 2025 23:43:00 GMT+0300 (GMT+03:00),5.041400541976873
Sun May 25 2025 23:44:00 GMT+0300 (GMT+03:00),5.048708407308913
Sun May 25 2025 23:45:00 GMT+0300 (GMT+03:00),5.045169304221417
Sun May 25 2025 23:46:00 GMT+0300 (GMT+03:00),5.050628706503388
Sun May 25 2025 23:47:00 GMT+0300 (GMT+03:00),5.04322231350252
Sun May 25 2025 23:48:00 GMT+0300 (GMT+03:00),4.469736453826832
Sun May 25 2025 23:49:00 GMT+0300 (GMT+03:00),5.046102306073468
Sun May 25 2025 23:50:00 GMT+0300 (GMT+03:00),4.2686704383853185
