TimeSeries ID,request_latencies.cloud_run_revision.ALIGN_DELTA.REDUCE_PERCENTILE_99.metric.type="run.googleapis.com/request_latencies" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization3" AND resource.labels."service_name"="ollama-llama".project_id:llm-workload-characterization3.service_name:ollama-llama
Sun May 25 2025 18:48:00 GMT+0300 (GMT+03:00),146487.90917231195
Sun May 25 2025 18:49:00 GMT+0300 (GMT+03:00),136772.57747273712
Sun May 25 2025 18:50:00 GMT+0300 (GMT+03:00),149712.57245983035
Sun May 25 2025 18:51:00 GMT+0300 (GMT+03:00),161591.46029675723
Sun May 25 2025 18:52:00 GMT+0300 (GMT+03:00),150722.31550945734
Sun May 25 2025 18:53:00 GMT+0300 (GMT+03:00),149795.2561338693
Sun May 25 2025 18:54:00 GMT+0300 (GMT+03:00),150070.86838066575
Sun May 25 2025 18:55:00 GMT+0300 (GMT+03:00),150663.4347112781
Sun May 25 2025 18:56:00 GMT+0300 (GMT+03:00),156892.27148887774
Sun May 25 2025 18:57:00 GMT+0300 (GMT+03:00),172581.49863776553
Sun May 25 2025 18:58:00 GMT+0300 (GMT+03:00),179584.80582886335
Sun May 25 2025 18:59:00 GMT+0300 (GMT+03:00),188372.28889959783
Sun May 25 2025 19:00:00 GMT+0300 (GMT+03:00),208218.32751589429
Sun May 25 2025 19:01:00 GMT+0300 (GMT+03:00),200722.56554929566
Sun May 25 2025 19:02:00 GMT+0300 (GMT+03:00),200857.9469411417
Sun May 25 2025 19:03:00 GMT+0300 (GMT+03:00),200179.94819649335
Sun May 25 2025 19:04:00 GMT+0300 (GMT+03:00),198873.0810510117
Sun May 25 2025 19:05:00 GMT+0300 (GMT+03:00),200437.24562669537
Sun May 25 2025 19:06:00 GMT+0300 (GMT+03:00),182219.38329599058
Sun May 25 2025 19:07:00 GMT+0300 (GMT+03:00),182540.74717575524
Sun May 25 2025 19:08:00 GMT+0300 (GMT+03:00),196626.1866605345
Sun May 25 2025 19:09:00 GMT+0300 (GMT+03:00),183227.55169382994
Sun May 25 2025 19:17:00 GMT+0300 (GMT+03:00),57088.427964310125
Sun May 25 2025 19:18:00 GMT+0300 (GMT+03:00),112025.71413739906
Sun May 25 2025 19:19:00 GMT+0300 (GMT+03:00),165077.95521873236
Sun May 25 2025 19:20:00 GMT+0300 (GMT+03:00),220599.17415729936
Sun May 25 2025 19:21:00 GMT+0300 (GMT+03:00),285463.4935473313
Sun May 25 2025 19:22:00 GMT+0300 (GMT+03:00),324520.2684494096
Sun May 25 2025 19:23:00 GMT+0300 (GMT+03:00),324570.38089242077
Sun May 25 2025 19:24:00 GMT+0300 (GMT+03:00),324108.1351217991
Sun May 25 2025 19:25:00 GMT+0300 (GMT+03:00),324087.5160569284
Sun May 25 2025 19:26:00 GMT+0300 (GMT+03:00),324259.3160946544
Sun May 25 2025 19:27:00 GMT+0300 (GMT+03:00),324508.9875887444
Sun May 25 2025 19:28:00 GMT+0300 (GMT+03:00),324626.8543576098
Sun May 25 2025 19:29:00 GMT+0300 (GMT+03:00),324422.6810603878
Sun May 25 2025 19:30:00 GMT+0300 (GMT+03:00),324253.26066482055
Sun May 25 2025 19:31:00 GMT+0300 (GMT+03:00),324258.57013590675
Sun May 25 2025 19:32:00 GMT+0300 (GMT+03:00),324335.4038869138
Sun May 25 2025 19:33:00 GMT+0300 (GMT+03:00),324611.408623541
Sun May 25 2025 19:34:00 GMT+0300 (GMT+03:00),324499.12220152764
Sun May 25 2025 19:35:00 GMT+0300 (GMT+03:00),324493.84552491276
Sun May 25 2025 19:36:00 GMT+0300 (GMT+03:00),324413.0484626465
Sun May 25 2025 19:37:00 GMT+0300 (GMT+03:00),324471.91433773213
Sun May 25 2025 19:38:00 GMT+0300 (GMT+03:00),324626.74003885436
Sun May 25 2025 19:39:00 GMT+0300 (GMT+03:00),324551.3909140165
Sun May 25 2025 19:40:00 GMT+0300 (GMT+03:00),324499.3177656879
Sun May 25 2025 19:41:00 GMT+0300 (GMT+03:00),324441.50554878416
Sun May 25 2025 19:42:00 GMT+0300 (GMT+03:00),324384.8554936476
Sun May 25 2025 19:43:00 GMT+0300 (GMT+03:00),324611.92147018004
Sun May 25 2025 19:44:00 GMT+0300 (GMT+03:00),324587.16496424266
Sun May 25 2025 19:45:00 GMT+0300 (GMT+03:00),324491.2559824031
Sun May 25 2025 19:46:00 GMT+0300 (GMT+03:00),324477.0234514188
Sun May 25 2025 19:47:00 GMT+0300 (GMT+03:00),324439.2596129629
Sun May 25 2025 19:48:00 GMT+0300 (GMT+03:00),324551.1156969382
Sun May 25 2025 19:49:00 GMT+0300 (GMT+03:00),324588.66057460307
Sun May 25 2025 19:50:00 GMT+0300 (GMT+03:00),324486.34478109167
Sun May 25 2025 19:51:00 GMT+0300 (GMT+03:00),324465.76017806405
Sun May 25 2025 19:52:00 GMT+0300 (GMT+03:00),324611.408623541
Sun May 25 2025 19:57:00 GMT+0300 (GMT+03:00),62826.49238510631
Sun May 25 2025 19:58:00 GMT+0300 (GMT+03:00),122658.83876023722
Sun May 25 2025 19:59:00 GMT+0300 (GMT+03:00),181446.7962328457
Sun May 25 2025 20:00:00 GMT+0300 (GMT+03:00),242533.99916696356
Sun May 25 2025 20:01:00 GMT+0300 (GMT+03:00),320626.7953771408
Sun May 25 2025 20:02:00 GMT+0300 (GMT+03:00),324598.5336228359
Sun May 25 2025 20:03:00 GMT+0300 (GMT+03:00),324377.6506237924
Sun May 25 2025 20:04:00 GMT+0300 (GMT+03:00),323919.15890573
Sun May 25 2025 20:05:00 GMT+0300 (GMT+03:00),323866.8632714217
Sun May 25 2025 20:06:00 GMT+0300 (GMT+03:00),324019.3469036824
Sun May 25 2025 20:07:00 GMT+0300 (GMT+03:00),324585.90348623315
Sun May 25 2025 20:08:00 GMT+0300 (GMT+03:00),324480.11988395615
Sun May 25 2025 20:09:00 GMT+0300 (GMT+03:00),324219.59379134246
Sun May 25 2025 20:10:00 GMT+0300 (GMT+03:00),324191.2846568695
Sun May 25 2025 20:11:00 GMT+0300 (GMT+03:00),324348.8311443713
Sun May 25 2025 20:12:00 GMT+0300 (GMT+03:00),324584.69289164874
Sun May 25 2025 20:13:00 GMT+0300 (GMT+03:00),324572.18210988457
Sun May 25 2025 20:14:00 GMT+0300 (GMT+03:00),324283.1867745789
Sun May 25 2025 20:15:00 GMT+0300 (GMT+03:00),324205.8958230491
Sun May 25 2025 20:16:00 GMT+0300 (GMT+03:00),324348.8311443713
Sun May 25 2025 20:17:00 GMT+0300 (GMT+03:00),324550.7880575592
Sun May 25 2025 20:18:00 GMT+0300 (GMT+03:00),324625.7683294331
Sun May 25 2025 20:19:00 GMT+0300 (GMT+03:00),324582.6892117568
Sun May 25 2025 20:20:00 GMT+0300 (GMT+03:00),324475.4310003996
Sun May 25 2025 20:21:00 GMT+0300 (GMT+03:00),324333.283793631
Sun May 25 2025 20:22:00 GMT+0300 (GMT+03:00),324572.8155050367
Sun May 25 2025 20:23:00 GMT+0300 (GMT+03:00),324606.3590566339
Sun May 25 2025 20:24:00 GMT+0300 (GMT+03:00),324541.2885012627
Sun May 25 2025 20:25:00 GMT+0300 (GMT+03:00),324477.7328159637
Sun May 25 2025 20:26:00 GMT+0300 (GMT+03:00),324244.5724394069
Sun May 25 2025 20:27:00 GMT+0300 (GMT+03:00),324427.20248381735
Sun May 25 2025 20:28:00 GMT+0300 (GMT+03:00),324627.1061902305
Sun May 25 2025 20:29:00 GMT+0300 (GMT+03:00),324577.7658840224
Sun May 25 2025 20:30:00 GMT+0300 (GMT+03:00),324526.07094281085
Sun May 25 2025 20:31:00 GMT+0300 (GMT+03:00),324496.53097640426
Sun May 25 2025 20:32:00 GMT+0300 (GMT+03:00),324496.53097640426
Sun May 25 2025 20:37:00 GMT+0300 (GMT+03:00),57194.68841654709
Sun May 25 2025 20:38:00 GMT+0300 (GMT+03:00),111542.54716330058
Sun May 25 2025 20:39:00 GMT+0300 (GMT+03:00),164976.89739490696
Sun May 25 2025 20:40:00 GMT+0300 (GMT+03:00),219978.1666114765
Sun May 25 2025 20:41:00 GMT+0300 (GMT+03:00),285732.0386964821
Sun May 25 2025 20:42:00 GMT+0300 (GMT+03:00),324554.076365508
Sun May 25 2025 20:43:00 GMT+0300 (GMT+03:00),324642.0667083342
Sun May 25 2025 20:44:00 GMT+0300 (GMT+03:00),324536.81274877687
Sun May 25 2025 20:45:00 GMT+0300 (GMT+03:00),324308.9122708489
Sun May 25 2025 20:46:00 GMT+0300 (GMT+03:00),324077.06345343066
Sun May 25 2025 20:47:00 GMT+0300 (GMT+03:00),324499.965856219
Sun May 25 2025 20:48:00 GMT+0300 (GMT+03:00),324643.16821971757
Sun May 25 2025 20:49:00 GMT+0300 (GMT+03:00),324594.2735123084
Sun May 25 2025 20:50:00 GMT+0300 (GMT+03:00),324447.29769905994
Sun May 25 2025 20:51:00 GMT+0300 (GMT+03:00),324266.77568213077
Sun May 25 2025 20:52:00 GMT+0300 (GMT+03:00),324213.7912979412
Sun May 25 2025 20:53:00 GMT+0300 (GMT+03:00),324640.76231923094
Sun May 25 2025 20:54:00 GMT+0300 (GMT+03:00),324626.20172095904
Sun May 25 2025 20:55:00 GMT+0300 (GMT+03:00),324453.0898493357
Sun May 25 2025 20:56:00 GMT+0300 (GMT+03:00),324419.47019447404
Sun May 25 2025 20:57:00 GMT+0300 (GMT+03:00),324295.81069184665
Sun May 25 2025 20:58:00 GMT+0300 (GMT+03:00),324636.9369895714
Sun May 25 2025 20:59:00 GMT+0300 (GMT+03:00),324636.7285947467
Sun May 25 2025 21:00:00 GMT+0300 (GMT+03:00),324529.5981029788
Sun May 25 2025 21:01:00 GMT+0300 (GMT+03:00),324317.7364428907
Sun May 25 2025 21:02:00 GMT+0300 (GMT+03:00),324490.8502136338
Sun May 25 2025 21:03:00 GMT+0300 (GMT+03:00),324632.4148218746
Sun May 25 2025 21:04:00 GMT+0300 (GMT+03:00),324640.68884603836
Sun May 25 2025 21:05:00 GMT+0300 (GMT+03:00),324583.7272627852
Sun May 25 2025 21:06:00 GMT+0300 (GMT+03:00),324462.44639978127
Sun May 25 2025 21:07:00 GMT+0300 (GMT+03:00),324370.4457539371
Sun May 25 2025 21:08:00 GMT+0300 (GMT+03:00),324615.1273932583
Sun May 25 2025 21:09:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 21:10:00 GMT+0300 (GMT+03:00),324620.59883531195
Sun May 25 2025 21:11:00 GMT+0300 (GMT+03:00),324566.0367797139
Sun May 25 2025 21:12:00 GMT+0300 (GMT+03:00),324602.0308564278
Sun May 25 2025 21:17:00 GMT+0300 (GMT+03:00),56052.388554999685
Sun May 25 2025 21:18:00 GMT+0300 (GMT+03:00),121292.166462073
Sun May 25 2025 21:19:00 GMT+0300 (GMT+03:00),180918.76910335815
Sun May 25 2025 21:20:00 GMT+0300 (GMT+03:00),242405.7682417492
Sun May 25 2025 21:21:00 GMT+0300 (GMT+03:00),320567.7154443277
Sun May 25 2025 21:22:00 GMT+0300 (GMT+03:00),324635.8287221838
Sun May 25 2025 21:23:00 GMT+0300 (GMT+03:00),324458.9801716501
Sun May 25 2025 21:24:00 GMT+0300 (GMT+03:00),324053.4314803054
Sun May 25 2025 21:25:00 GMT+0300 (GMT+03:00),324097.19439350034
Sun May 25 2025 21:26:00 GMT+0300 (GMT+03:00),323876.19168186584
Sun May 25 2025 21:27:00 GMT+0300 (GMT+03:00),324633.4533745907
Sun May 25 2025 21:28:00 GMT+0300 (GMT+03:00),324586.11939911277
Sun May 25 2025 21:29:00 GMT+0300 (GMT+03:00),324383.99777104583
Sun May 25 2025 21:30:00 GMT+0300 (GMT+03:00),324341.25679401064
Sun May 25 2025 21:31:00 GMT+0300 (GMT+03:00),324087.5160569284
Sun May 25 2025 21:32:00 GMT+0300 (GMT+03:00),324626.186032578
Sun May 25 2025 21:33:00 GMT+0300 (GMT+03:00),324631.6606099663
Sun May 25 2025 21:34:00 GMT+0300 (GMT+03:00),324437.4510435911
Sun May 25 2025 21:35:00 GMT+0300 (GMT+03:00),324341.44615276967
Sun May 25 2025 21:36:00 GMT+0300 (GMT+03:00),324119.0758500978
Sun May 25 2025 21:37:00 GMT+0300 (GMT+03:00),324615.72733208
Sun May 25 2025 21:38:00 GMT+0300 (GMT+03:00),324640.2062898532
Sun May 25 2025 21:39:00 GMT+0300 (GMT+03:00),324517.630952409
Sun May 25 2025 21:40:00 GMT+0300 (GMT+03:00),324424.25233519665
Sun May 25 2025 21:41:00 GMT+0300 (GMT+03:00),324453.0898493357
Sun May 25 2025 21:42:00 GMT+0300 (GMT+03:00),324597.5887562163
Sun May 25 2025 21:43:00 GMT+0300 (GMT+03:00),324641.2827079974
Sun May 25 2025 21:44:00 GMT+0300 (GMT+03:00),324576.92455586523
Sun May 25 2025 21:45:00 GMT+0300 (GMT+03:00),324460.8792928101
Sun May 25 2025 21:46:00 GMT+0300 (GMT+03:00),324250.36458968266
Sun May 25 2025 21:47:00 GMT+0300 (GMT+03:00),324489.91755108937
Sun May 25 2025 21:48:00 GMT+0300 (GMT+03:00),324640.80730239674
Sun May 25 2025 21:49:00 GMT+0300 (GMT+03:00),324612.80531226
Sun May 25 2025 21:50:00 GMT+0300 (GMT+03:00),324568.4873048306
Sun May 25 2025 21:51:00 GMT+0300 (GMT+03:00),324429.39468911657
Sun May 25 2025 21:52:00 GMT+0300 (GMT+03:00),324496.53097640426
Sun May 25 2025 21:57:00 GMT+0300 (GMT+03:00),52574.77375451716
Sun May 25 2025 21:58:00 GMT+0300 (GMT+03:00),106745.38934903737
Sun May 25 2025 21:59:00 GMT+0300 (GMT+03:00),164532.24297007534
Sun May 25 2025 22:00:00 GMT+0300 (GMT+03:00),219920.52034140012
Sun May 25 2025 22:01:00 GMT+0300 (GMT+03:00),275795.86817790125
Sun May 25 2025 22:02:00 GMT+0300 (GMT+03:00),324534.90967291675
Sun May 25 2025 22:03:00 GMT+0300 (GMT+03:00),324643.77353341546
Sun May 25 2025 22:04:00 GMT+0300 (GMT+03:00),324641.9229985617
Sun May 25 2025 22:05:00 GMT+0300 (GMT+03:00),324475.4310003996
Sun May 25 2025 22:06:00 GMT+0300 (GMT+03:00),324451.31674210844
Sun May 25 2025 22:07:00 GMT+0300 (GMT+03:00),324444.40162392205
Sun May 25 2025 22:08:00 GMT+0300 (GMT+03:00),324643.7197363541
Sun May 25 2025 22:09:00 GMT+0300 (GMT+03:00),324642.2178635373
Sun May 25 2025 22:10:00 GMT+0300 (GMT+03:00),324571.08422495425
Sun May 25 2025 22:11:00 GMT+0300 (GMT+03:00),324488.17060855334
Sun May 25 2025 22:12:00 GMT+0300 (GMT+03:00),324523.38549131935
Sun May 25 2025 22:13:00 GMT+0300 (GMT+03:00),324640.59884535446
Sun May 25 2025 22:14:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 22:15:00 GMT+0300 (GMT+03:00),324626.0777564555
Sun May 25 2025 22:16:00 GMT+0300 (GMT+03:00),324458.88199961156
Sun May 25 2025 22:17:00 GMT+0300 (GMT+03:00),324438.0084014478
Sun May 25 2025 22:18:00 GMT+0300 (GMT+03:00),324638.71668137464
Sun May 25 2025 22:19:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 22:20:00 GMT+0300 (GMT+03:00),324635.99257079395
Sun May 25 2025 22:21:00 GMT+0300 (GMT+03:00),324551.3909140165
Sun May 25 2025 22:22:00 GMT+0300 (GMT+03:00),324554.7157587203
Sun May 25 2025 22:23:00 GMT+0300 (GMT+03:00),324630.46666638396
Sun May 25 2025 22:24:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 22:25:00 GMT+0300 (GMT+03:00),324641.82918515214
Sun May 25 2025 22:26:00 GMT+0300 (GMT+03:00),324592.101455955
Sun May 25 2025 22:27:00 GMT+0300 (GMT+03:00),324477.7328159637
Sun May 25 2025 22:28:00 GMT+0300 (GMT+03:00),324617.08597444196
Sun May 25 2025 22:29:00 GMT+0300 (GMT+03:00),324643.7634039055
Sun May 25 2025 22:30:00 GMT+0300 (GMT+03:00),324642.9294883312
Sun May 25 2025 22:31:00 GMT+0300 (GMT+03:00),324601.151690761
Sun May 25 2025 22:32:00 GMT+0300 (GMT+03:00),324576.06165519124
Sun May 25 2025 22:37:00 GMT+0300 (GMT+03:00),57327.51398184329
Sun May 25 2025 22:38:00 GMT+0300 (GMT+03:00),117533.81764212137
Sun May 25 2025 22:39:00 GMT+0300 (GMT+03:00),179640.38763196726
Sun May 25 2025 22:40:00 GMT+0300 (GMT+03:00),238879.41779835452
Sun May 25 2025 22:41:00 GMT+0300 (GMT+03:00),303670.85465975746
Sun May 25 2025 22:42:00 GMT+0300 (GMT+03:00),324638.5226023683
Sun May 25 2025 22:43:00 GMT+0300 (GMT+03:00),324624.25208719604
Sun May 25 2025 22:44:00 GMT+0300 (GMT+03:00),324296.7017918891
Sun May 25 2025 22:45:00 GMT+0300 (GMT+03:00),324064.7930058464
Sun May 25 2025 22:46:00 GMT+0300 (GMT+03:00),323671.14956210245
Sun May 25 2025 22:47:00 GMT+0300 (GMT+03:00),324636.2470337327
Sun May 25 2025 22:48:00 GMT+0300 (GMT+03:00),324639.28392411076
Sun May 25 2025 22:49:00 GMT+0300 (GMT+03:00),324447.29769905994
Sun May 25 2025 22:50:00 GMT+0300 (GMT+03:00),324334.06116116804
Sun May 25 2025 22:51:00 GMT+0300 (GMT+03:00),324309.9627675205
Sun May 25 2025 22:52:00 GMT+0300 (GMT+03:00),324628.33256262814
Sun May 25 2025 22:53:00 GMT+0300 (GMT+03:00),324643.2945179014
Sun May 25 2025 22:54:00 GMT+0300 (GMT+03:00),324574.4836655328
Sun May 25 2025 22:55:00 GMT+0300 (GMT+03:00),324449.2670301537
Sun May 25 2025 22:56:00 GMT+0300 (GMT+03:00),324388.21776624676
Sun May 25 2025 22:57:00 GMT+0300 (GMT+03:00),324623.24613284785
Sun May 25 2025 22:58:00 GMT+0300 (GMT+03:00),324643.16694410087
Sun May 25 2025 22:59:00 GMT+0300 (GMT+03:00),324545.7642537486
Sun May 25 2025 23:00:00 GMT+0300 (GMT+03:00),324501.6240740606
Sun May 25 2025 23:01:00 GMT+0300 (GMT+03:00),324392.8268390194
Sun May 25 2025 23:02:00 GMT+0300 (GMT+03:00),324560.4607544484
Sun May 25 2025 23:03:00 GMT+0300 (GMT+03:00),324643.0769034995
Sun May 25 2025 23:04:00 GMT+0300 (GMT+03:00),324606.5818316445
Sun May 25 2025 23:05:00 GMT+0300 (GMT+03:00),324566.0367797139
Sun May 25 2025 23:06:00 GMT+0300 (GMT+03:00),324575.7323356104
Sun May 25 2025 23:07:00 GMT+0300 (GMT+03:00),324523.38549131935
Sun May 25 2025 23:08:00 GMT+0300 (GMT+03:00),324642.80513438286
Sun May 25 2025 23:09:00 GMT+0300 (GMT+03:00),324633.9857333829
Sun May 25 2025 23:10:00 GMT+0300 (GMT+03:00),324535.6279907659
Sun May 25 2025 23:11:00 GMT+0300 (GMT+03:00),324499.12220152764
Sun May 25 2025 23:12:00 GMT+0300 (GMT+03:00),324570.38089242077
Sun May 25 2025 23:17:00 GMT+0300 (GMT+03:00),51101.61748486831
Sun May 25 2025 23:18:00 GMT+0300 (GMT+03:00),106745.38934903737
Sun May 25 2025 23:19:00 GMT+0300 (GMT+03:00),155527.9908672355
Sun May 25 2025 23:20:00 GMT+0300 (GMT+03:00),219194.17733843767
Sun May 25 2025 23:21:00 GMT+0300 (GMT+03:00),267539.8999294088
Sun May 25 2025 23:22:00 GMT+0300 (GMT+03:00),324509.95823386183
Sun May 25 2025 23:23:00 GMT+0300 (GMT+03:00),324643.7520407483
Sun May 25 2025 23:24:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 23:25:00 GMT+0300 (GMT+03:00),324640.9988646291
Sun May 25 2025 23:26:00 GMT+0300 (GMT+03:00),324410.6589810363
Sun May 25 2025 23:27:00 GMT+0300 (GMT+03:00),324391.79836823547
Sun May 25 2025 23:28:00 GMT+0300 (GMT+03:00),324641.6073655947
Sun May 25 2025 23:29:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 23:30:00 GMT+0300 (GMT+03:00),324643.13673560735
Sun May 25 2025 23:31:00 GMT+0300 (GMT+03:00),324543.44739363826
Sun May 25 2025 23:32:00 GMT+0300 (GMT+03:00),324228.82503084454
Sun May 25 2025 23:33:00 GMT+0300 (GMT+03:00),324638.5742191253
Sun May 25 2025 23:34:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 23:35:00 GMT+0300 (GMT+03:00),324643.74092508055
Sun May 25 2025 23:36:00 GMT+0300 (GMT+03:00),324612.80531226
Sun May 25 2025 23:37:00 GMT+0300 (GMT+03:00),324473.80792532227
Sun May 25 2025 23:38:00 GMT+0300 (GMT+03:00),324633.3827981749
Sun May 25 2025 23:39:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 23:40:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 23:41:00 GMT+0300 (GMT+03:00),324631.069437266
Sun May 25 2025 23:42:00 GMT+0300 (GMT+03:00),324590.52177860704
Sun May 25 2025 23:43:00 GMT+0300 (GMT+03:00),324630.91361046705
Sun May 25 2025 23:44:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 23:45:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 23:46:00 GMT+0300 (GMT+03:00),324640.14223177196
Sun May 25 2025 23:47:00 GMT+0300 (GMT+03:00),324617.37629352213
Sun May 25 2025 23:48:00 GMT+0300 (GMT+03:00),324616.26397633634
Sun May 25 2025 23:49:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 23:50:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 23:51:00 GMT+0300 (GMT+03:00),324642.68421333743
Sun May 25 2025 23:52:00 GMT+0300 (GMT+03:00),324636.2470337327
Sun May 25 2025 23:57:00 GMT+0300 (GMT+03:00),61832.95715669066
Sun May 25 2025 23:58:00 GMT+0300 (GMT+03:00),112629.67285502212
Sun May 25 2025 23:59:00 GMT+0300 (GMT+03:00),171247.53536327076
Mon May 26 2025 00:00:00 GMT+0300 (GMT+03:00),241069.2074443227
Mon May 26 2025 00:01:00 GMT+0300 (GMT+03:00),293546.7025367712
Mon May 26 2025 00:02:00 GMT+0300 (GMT+03:00),324638.2862331542
Mon May 26 2025 00:03:00 GMT+0300 (GMT+03:00),324640.1656754455
Mon May 26 2025 00:04:00 GMT+0300 (GMT+03:00),324430.5374344321
Mon May 26 2025 00:05:00 GMT+0300 (GMT+03:00),324415.2960687862
Mon May 26 2025 00:06:00 GMT+0300 (GMT+03:00),324261.9488902343
Mon May 26 2025 00:07:00 GMT+0300 (GMT+03:00),324633.92616899306
Mon May 26 2025 00:08:00 GMT+0300 (GMT+03:00),324641.88014798047
Mon May 26 2025 00:09:00 GMT+0300 (GMT+03:00),324488.7573010341
Mon May 26 2025 00:10:00 GMT+0300 (GMT+03:00),324341.25679401064
Mon May 26 2025 00:11:00 GMT+0300 (GMT+03:00),324265.74998885277
Mon May 26 2025 00:12:00 GMT+0300 (GMT+03:00),324631.84878659016
Mon May 26 2025 00:13:00 GMT+0300 (GMT+03:00),324643.36113327317
Mon May 26 2025 00:14:00 GMT+0300 (GMT+03:00),324526.07094281085
Mon May 26 2025 00:15:00 GMT+0300 (GMT+03:00),324473.80792532227
Mon May 26 2025 00:16:00 GMT+0300 (GMT+03:00),324391.0310963807
Mon May 26 2025 00:17:00 GMT+0300 (GMT+03:00),324615.41132901615
Mon May 26 2025 00:18:00 GMT+0300 (GMT+03:00),324643.5335629674
Mon May 26 2025 00:19:00 GMT+0300 (GMT+03:00),324630.4912891784
