TimeSeries ID,container/gpu/utilizations.cloud_run_revision.ALIGN_SUM.REDUCE_PERCENTILE_50.metric.type="run.googleapis.com/container/gpu/utilizations" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization" AND resource.labels."service_name"="ollama-gemma".project_id:llm-workload-characterization.container_name:ollama-gemma-1.gpu_number:0
container_name,ollama-gemma-1
gpu_number,0
project_id,llm-workload-characterization
Fri May 23 2025 18:48:00 GMT+0300 (GMT+03:00),0.835
Fri May 23 2025 18:49:00 GMT+0300 (GMT+03:00),0.005
Fri May 23 2025 18:50:00 GMT+0300 (GMT+03:00),0.005
Fri May 23 2025 18:51:00 GMT+0300 (GMT+03:00),0.005
Fri May 23 2025 18:52:00 GMT+0300 (GMT+03:00),0.005
Fri May 23 2025 18:53:00 GMT+0300 (GMT+03:00),0.005
Fri May 23 2025 18:54:00 GMT+0300 (GMT+03:00),0.8025
Fri May 23 2025 18:55:00 GMT+0300 (GMT+03:00),0.785
Fri May 23 2025 18:56:00 GMT+0300 (GMT+03:00),0.775
Fri May 23 2025 18:57:00 GMT+0300 (GMT+03:00),0.7775000000000001
Fri May 23 2025 18:58:00 GMT+0300 (GMT+03:00),0.775
Fri May 23 2025 18:59:00 GMT+0300 (GMT+03:00),0.765
Fri May 23 2025 19:00:00 GMT+0300 (GMT+03:00),0.7475
Fri May 23 2025 19:01:00 GMT+0300 (GMT+03:00),0.755
Fri May 23 2025 19:02:00 GMT+0300 (GMT+03:00),0.785
Fri May 23 2025 19:03:00 GMT+0300 (GMT+03:00),0.775
Fri May 23 2025 19:04:00 GMT+0300 (GMT+03:00),0.795
Fri May 23 2025 19:05:00 GMT+0300 (GMT+03:00),0.775
Fri May 23 2025 19:06:00 GMT+0300 (GMT+03:00),0.765
Fri May 23 2025 19:07:00 GMT+0300 (GMT+03:00),0.785
Fri May 23 2025 19:08:00 GMT+0300 (GMT+03:00),0.765
Fri May 23 2025 19:09:00 GMT+0300 (GMT+03:00),0.775
Fri May 23 2025 19:10:00 GMT+0300 (GMT+03:00),0.7675000000000001
Fri May 23 2025 19:11:00 GMT+0300 (GMT+03:00),0.755
Fri May 23 2025 19:12:00 GMT+0300 (GMT+03:00),0.765
Fri May 23 2025 19:13:00 GMT+0300 (GMT+03:00),0.805
Fri May 23 2025 19:14:00 GMT+0300 (GMT+03:00),0.805
Fri May 23 2025 19:15:00 GMT+0300 (GMT+03:00),0.755
Fri May 23 2025 19:16:00 GMT+0300 (GMT+03:00),0.765
Fri May 23 2025 19:17:00 GMT+0300 (GMT+03:00),0.745
Fri May 23 2025 19:18:00 GMT+0300 (GMT+03:00),0.745
Fri May 23 2025 19:19:00 GMT+0300 (GMT+03:00),0.765
Fri May 23 2025 19:20:00 GMT+0300 (GMT+03:00),0.8150000000000001
Fri May 23 2025 19:21:00 GMT+0300 (GMT+03:00),0.765
Fri May 23 2025 19:22:00 GMT+0300 (GMT+03:00),0.755
Fri May 23 2025 19:23:00 GMT+0300 (GMT+03:00),0.7575000000000001
Fri May 23 2025 19:24:00 GMT+0300 (GMT+03:00),0.765
Fri May 23 2025 19:25:00 GMT+0300 (GMT+03:00),0.765
Fri May 23 2025 19:26:00 GMT+0300 (GMT+03:00),0.765
Fri May 23 2025 19:27:00 GMT+0300 (GMT+03:00),0.8150000000000001
Fri May 23 2025 19:28:00 GMT+0300 (GMT+03:00),0.0075
Fri May 23 2025 19:29:00 GMT+0300 (GMT+03:00),0.005
Fri May 23 2025 19:30:00 GMT+0300 (GMT+03:00),0.005
Fri May 23 2025 19:31:00 GMT+0300 (GMT+03:00),0.005
