TimeSeries ID,request_latencies.cloud_run_revision.ALIGN_DELTA.REDUCE_PERCENTILE_50.metric.type="run.googleapis.com/request_latencies" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization" AND resource.labels."service_name"="ollama-gemma".project_id:llm-workload-characterization.service_name:ollama-gemma
Fri May 23 2025 16:45:00 GMT+0300 (GMT+03:00),307113.7886754222
Fri May 23 2025 16:46:00 GMT+0300 (GMT+03:00),306066.87415718095
Fri May 23 2025 16:47:00 GMT+0300 (GMT+03:00),308323.39936879557
Fri May 23 2025 16:48:00 GMT+0300 (GMT+03:00),308323.39936879557
Fri May 23 2025 16:53:00 GMT+0300 (GMT+03:00),25405.28366139641
Fri May 23 2025 16:54:00 GMT+0300 (GMT+03:00),60634.870557718874
Fri May 23 2025 16:55:00 GMT+0300 (GMT+03:00),116736.592134859
Fri May 23 2025 16:56:00 GMT+0300 (GMT+03:00),169524.49946704836
Fri May 23 2025 16:57:00 GMT+0300 (GMT+03:00),233035.04678377722
Fri May 23 2025 16:58:00 GMT+0300 (GMT+03:00),309654.4152969995
Fri May 23 2025 16:59:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 17:00:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 17:01:00 GMT+0300 (GMT+03:00),306398.5877279405
Fri May 23 2025 17:02:00 GMT+0300 (GMT+03:00),283091.34472983226
Fri May 23 2025 17:03:00 GMT+0300 (GMT+03:00),309190.9134424831
Fri May 23 2025 17:04:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 17:05:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 17:06:00 GMT+0300 (GMT+03:00),309165.86200296413
Fri May 23 2025 17:07:00 GMT+0300 (GMT+03:00),288169.60235800495
Fri May 23 2025 17:08:00 GMT+0300 (GMT+03:00),308276.05967904144
Fri May 23 2025 17:09:00 GMT+0300 (GMT+03:00),310144.39943467197
Fri May 23 2025 17:10:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 17:11:00 GMT+0300 (GMT+03:00),310093.11885882774
Fri May 23 2025 17:12:00 GMT+0300 (GMT+03:00),303219.06693824485
Fri May 23 2025 17:13:00 GMT+0300 (GMT+03:00),304852.45331602107
Fri May 23 2025 17:14:00 GMT+0300 (GMT+03:00),310141.7793763711
Fri May 23 2025 17:15:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 17:16:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 17:17:00 GMT+0300 (GMT+03:00),307787.3919138373
Fri May 23 2025 17:18:00 GMT+0300 (GMT+03:00),301307.6573472301
Fri May 23 2025 17:19:00 GMT+0300 (GMT+03:00),310067.78531608137
Fri May 23 2025 17:20:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 17:21:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 17:22:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 17:23:00 GMT+0300 (GMT+03:00),307897.3421610082
Fri May 23 2025 17:24:00 GMT+0300 (GMT+03:00),310038.5527437345
Fri May 23 2025 17:25:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 17:26:00 GMT+0300 (GMT+03:00),310137.60826008976
Fri May 23 2025 17:27:00 GMT+0300 (GMT+03:00),309896.1290617391
Fri May 23 2025 17:28:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 17:33:00 GMT+0300 (GMT+03:00),18621.82013259526
Fri May 23 2025 17:34:00 GMT+0300 (GMT+03:00),61365.41116684802
Fri May 23 2025 17:35:00 GMT+0300 (GMT+03:00),117685.67011969525
Fri May 23 2025 17:36:00 GMT+0300 (GMT+03:00),181752.4961499174
Fri May 23 2025 17:37:00 GMT+0300 (GMT+03:00),245657.77848456515
Fri May 23 2025 17:38:00 GMT+0300 (GMT+03:00),310073.4606926303
Fri May 23 2025 17:39:00 GMT+0300 (GMT+03:00),304630.90356797166
Fri May 23 2025 17:40:00 GMT+0300 (GMT+03:00),298564.6604666181
Fri May 23 2025 17:41:00 GMT+0300 (GMT+03:00),285329.2209727558
Fri May 23 2025 17:42:00 GMT+0300 (GMT+03:00),280054.22697157884
Fri May 23 2025 17:43:00 GMT+0300 (GMT+03:00),310052.9397636503
Fri May 23 2025 17:44:00 GMT+0300 (GMT+03:00),309849.7198352011
Fri May 23 2025 17:45:00 GMT+0300 (GMT+03:00),300322.9918003438
Fri May 23 2025 17:46:00 GMT+0300 (GMT+03:00),302784.6556675597
Fri May 23 2025 17:47:00 GMT+0300 (GMT+03:00),297861.3279331278
Fri May 23 2025 17:48:00 GMT+0300 (GMT+03:00),310038.16373920784
Fri May 23 2025 17:49:00 GMT+0300 (GMT+03:00),309949.1997587106
Fri May 23 2025 17:50:00 GMT+0300 (GMT+03:00),304261.6539878893
Fri May 23 2025 17:51:00 GMT+0300 (GMT+03:00),304087.8894796152
Fri May 23 2025 17:52:00 GMT+0300 (GMT+03:00),300322.9918003438
Fri May 23 2025 17:53:00 GMT+0300 (GMT+03:00),310019.80685989873
Fri May 23 2025 17:54:00 GMT+0300 (GMT+03:00),310129.0145781393
Fri May 23 2025 17:55:00 GMT+0300 (GMT+03:00),302350.24439687456
Fri May 23 2025 17:56:00 GMT+0300 (GMT+03:00),305505.4420471142
Fri May 23 2025 17:57:00 GMT+0300 (GMT+03:00),299619.65926685353
Fri May 23 2025 17:58:00 GMT+0300 (GMT+03:00),309652.2274754615
Fri May 23 2025 17:59:00 GMT+0300 (GMT+03:00),310142.6454717609
Fri May 23 2025 18:00:00 GMT+0300 (GMT+03:00),304261.6539878893
Fri May 23 2025 18:01:00 GMT+0300 (GMT+03:00),307356.31713524647
Fri May 23 2025 18:02:00 GMT+0300 (GMT+03:00),303605.21028996503
Fri May 23 2025 18:03:00 GMT+0300 (GMT+03:00),305246.3195347756
Fri May 23 2025 18:04:00 GMT+0300 (GMT+03:00),310148.1009771531
Fri May 23 2025 18:05:00 GMT+0300 (GMT+03:00),309747.6477491134
Fri May 23 2025 18:06:00 GMT+0300 (GMT+03:00),305000.153148054
Fri May 23 2025 18:07:00 GMT+0300 (GMT+03:00),302784.6556675597
Fri May 23 2025 18:08:00 GMT+0300 (GMT+03:00),308323.39936879557
Fri May 23 2025 18:13:00 GMT+0300 (GMT+03:00),18621.82013259526
Fri May 23 2025 18:14:00 GMT+0300 (GMT+03:00),59904.32994858973
Fri May 23 2025 18:15:00 GMT+0300 (GMT+03:00),115028.25176215376
Fri May 23 2025 18:16:00 GMT+0300 (GMT+03:00),172303.58962224587
Fri May 23 2025 18:17:00 GMT+0300 (GMT+03:00),233035.04678377722
Fri May 23 2025 18:18:00 GMT+0300 (GMT+03:00),309565.42068361817
Fri May 23 2025 18:19:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 18:20:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 18:21:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 18:22:00 GMT+0300 (GMT+03:00),305527.65254817175
Fri May 23 2025 18:23:00 GMT+0300 (GMT+03:00),309518.03036317974
Fri May 23 2025 18:24:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 18:25:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 18:26:00 GMT+0300 (GMT+03:00),310145.19365463255
Fri May 23 2025 18:27:00 GMT+0300 (GMT+03:00),309554.23130240355
Fri May 23 2025 18:28:00 GMT+0300 (GMT+03:00),308866.413457152
Fri May 23 2025 18:29:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 18:30:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 18:31:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 18:32:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 18:33:00 GMT+0300 (GMT+03:00),307532.150268619
Fri May 23 2025 18:34:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 18:35:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 18:36:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 18:37:00 GMT+0300 (GMT+03:00),310112.17651744373
Fri May 23 2025 18:38:00 GMT+0300 (GMT+03:00),306761.18960690853
Fri May 23 2025 18:39:00 GMT+0300 (GMT+03:00),310057.75345706136
Fri May 23 2025 18:40:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 18:41:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 18:42:00 GMT+0300 (GMT+03:00),310131.67816071573
Fri May 23 2025 18:43:00 GMT+0300 (GMT+03:00),308826.9215234534
Fri May 23 2025 18:44:00 GMT+0300 (GMT+03:00),310071.5078459298
Fri May 23 2025 18:45:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 18:46:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 18:47:00 GMT+0300 (GMT+03:00),310139.8690772654
Fri May 23 2025 18:48:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 18:53:00 GMT+0300 (GMT+03:00),20996.10219950116
Fri May 23 2025 18:54:00 GMT+0300 (GMT+03:00),58443.24873033144
Fri May 23 2025 18:55:00 GMT+0300 (GMT+03:00),113889.35818035025
Fri May 23 2025 18:56:00 GMT+0300 (GMT+03:00),172998.36216104525
Fri May 23 2025 18:57:00 GMT+0300 (GMT+03:00),237790.8640650788
Fri May 23 2025 18:58:00 GMT+0300 (GMT+03:00),310080.6178345885
Fri May 23 2025 18:59:00 GMT+0300 (GMT+03:00),309725.43724805576
Fri May 23 2025 19:00:00 GMT+0300 (GMT+03:00),299619.65926685353
Fri May 23 2025 19:01:00 GMT+0300 (GMT+03:00),306340.3923646494
Fri May 23 2025 19:02:00 GMT+0300 (GMT+03:00),292042.8497015265
Fri May 23 2025 19:03:00 GMT+0300 (GMT+03:00),310096.26907018473
Fri May 23 2025 19:04:00 GMT+0300 (GMT+03:00),310021.94743717456
Fri May 23 2025 19:05:00 GMT+0300 (GMT+03:00),297861.3279331278
Fri May 23 2025 19:06:00 GMT+0300 (GMT+03:00),307532.150268619
Fri May 23 2025 19:07:00 GMT+0300 (GMT+03:00),303523.1548277245
Fri May 23 2025 19:08:00 GMT+0300 (GMT+03:00),310130.50420418114
Fri May 23 2025 19:09:00 GMT+0300 (GMT+03:00),310112.47314067866
