TimeSeries ID,request_latencies.cloud_run_revision.ALIGN_DELTA.REDUCE_PERCENTILE_95.metric.type="run.googleapis.com/request_latencies" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization" AND resource.labels."service_name"="ollama-gemma".project_id:llm-workload-characterization.service_name:ollama-gemma
service_name,ollama-gemma
project_id,llm-workload-characterization
Fri May 23 2025 18:54:00 GMT+0300 (GMT+03:00),86422.42807073909
Fri May 23 2025 18:55:00 GMT+0300 (GMT+03:00),147452.55203609949
Fri May 23 2025 18:56:00 GMT+0300 (GMT+03:00),215549.01152727444
Fri May 23 2025 18:57:00 GMT+0300 (GMT+03:00),271230.60064233735
Fri May 23 2025 18:58:00 GMT+0300 (GMT+03:00),323453.72920871165
Fri May 23 2025 18:59:00 GMT+0300 (GMT+03:00),323418.2111500584
Fri May 23 2025 19:00:00 GMT+0300 (GMT+03:00),322407.63335193816
Fri May 23 2025 19:01:00 GMT+0300 (GMT+03:00),323079.70666171773
Fri May 23 2025 19:02:00 GMT+0300 (GMT+03:00),321657.4119828819
Fri May 23 2025 19:03:00 GMT+0300 (GMT+03:00),323455.2943322713
Fri May 23 2025 19:04:00 GMT+0300 (GMT+03:00),323447.8621689703
Fri May 23 2025 19:05:00 GMT+0300 (GMT+03:00),322231.8002185656
Fri May 23 2025 19:06:00 GMT+0300 (GMT+03:00),323198.8824521147
Fri May 23 2025 19:07:00 GMT+0300 (GMT+03:00),322797.98290802527
Fri May 23 2025 19:08:00 GMT+0300 (GMT+03:00),323458.71784567094
Fri May 23 2025 19:09:00 GMT+0300 (GMT+03:00),323456.9147393207
Fri May 23 2025 19:10:00 GMT+0300 (GMT+03:00),322674.8997146645
Fri May 23 2025 19:11:00 GMT+0300 (GMT+03:00),323304.38233213825
Fri May 23 2025 19:12:00 GMT+0300 (GMT+03:00),322763.00136885955
Fri May 23 2025 19:13:00 GMT+0300 (GMT+03:00),323449.83320659015
Fri May 23 2025 19:14:00 GMT+0300 (GMT+03:00),323462.63215217355
Fri May 23 2025 19:15:00 GMT+0300 (GMT+03:00),323292.2092690586
Fri May 23 2025 19:16:00 GMT+0300 (GMT+03:00),323093.3825720912
Fri May 23 2025 19:17:00 GMT+0300 (GMT+03:00),323304.38233213825
Fri May 23 2025 19:18:00 GMT+0300 (GMT+03:00),323428.87219056603
Fri May 23 2025 19:19:00 GMT+0300 (GMT+03:00),323462.63215217355
Fri May 23 2025 19:20:00 GMT+0300 (GMT+03:00),323178.5940136487
Fri May 23 2025 19:21:00 GMT+0300 (GMT+03:00),322918.4748762627
Fri May 23 2025 19:22:00 GMT+0300 (GMT+03:00),323309.8392224843
Fri May 23 2025 19:23:00 GMT+0300 (GMT+03:00),322680.6918649403
Fri May 23 2025 19:24:00 GMT+0300 (GMT+03:00),323461.8423134996
Fri May 23 2025 19:25:00 GMT+0300 (GMT+03:00),323328.35957759817
Fri May 23 2025 19:26:00 GMT+0300 (GMT+03:00),323181.2991387775
Fri May 23 2025 19:27:00 GMT+0300 (GMT+03:00),323384.895398472
Fri May 23 2025 19:28:00 GMT+0300 (GMT+03:00),323059.81442844734
