Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/generate,5566,243,298000.0,273366.0994251968,791.6935830144212,313312.6116669737,0.254401724757456,3.092937214854811,0.13503121509337387,298000,300000,300000,300000,300000,305000,308000,309000,311000,313000,313000
,Aggregated,5566,243,298000.0,273366.0994251968,791.6935830144212,313312.6116669737,0.254401724757456,3.092937214854811,0.13503121509337387,298000,300000,300000,300000,300000,305000,308000,309000,311000,313000,313000
