timestamp,latency_p99
Sun May 25 2025 19:10:00 GMT+0300 (GMT+03:00),293251.3028727053
Sun May 25 2025 19:11:00 GMT+0300 (GMT+03:00),292445.6674252528
Sun May 25 2025 19:12:00 GMT+0300 (GMT+03:00),294012.1807952993
Sun May 25 2025 19:13:00 GMT+0300 (GMT+03:00),293318.43915999297
Sun May 25 2025 19:14:00 GMT+0300 (GMT+03:00),261221.19053762456
Sun May 25 2025 19:15:00 GMT+0300 (GMT+03:00),260977.05858385112
Sun May 25 2025 19:16:00 GMT+0300 (GMT+03:00),266266.5842489432
Sun May 25 2025 19:17:00 GMT+0300 (GMT+03:00),291102.94167949865
Sun May 25 2025 19:18:00 GMT+0300 (GMT+03:00),294146.4533698747
Sun May 25 2025 19:19:00 GMT+0300 (GMT+03:00),316077.64055052574
Sun May 25 2025 19:20:00 GMT+0300 (GMT+03:00),292445.6674252528
Sun May 25 2025 19:21:00 GMT+0300 (GMT+03:00),293788.39317100693
Sun May 25 2025 19:22:00 GMT+0300 (GMT+03:00),321690.2341677781
Sun May 25 2025 19:23:00 GMT+0300 (GMT+03:00),294359.05161295243
Sun May 25 2025 19:24:00 GMT+0300 (GMT+03:00),322871.8328240417
Sun May 25 2025 19:25:00 GMT+0300 (GMT+03:00),324078.0481189776
Sun May 25 2025 19:26:00 GMT+0300 (GMT+03:00),319770.13635134965
Sun May 25 2025 19:27:00 GMT+0300 (GMT+03:00),294392.6197565963
Sun May 25 2025 19:28:00 GMT+0300 (GMT+03:00),320360.93567948154
Sun May 25 2025 19:29:00 GMT+0300 (GMT+03:00),321690.2341677781
Sun May 25 2025 19:30:00 GMT+0300 (GMT+03:00),322650.2830759923
Sun May 25 2025 19:31:00 GMT+0300 (GMT+03:00),316373.0402145917
Sun May 25 2025 19:32:00 GMT+0300 (GMT+03:00),294146.4533698747
Sun May 25 2025 19:33:00 GMT+0300 (GMT+03:00),294627.59676210326
Sun May 25 2025 19:34:00 GMT+0300 (GMT+03:00),294808.86473778007
Sun May 25 2025 19:35:00 GMT+0300 (GMT+03:00),323462.63215217355
Sun May 25 2025 19:36:00 GMT+0300 (GMT+03:00),324563.66726369195
Sun May 25 2025 19:37:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 19:42:00 GMT+0300 (GMT+03:00),43589.93758180583
Sun May 25 2025 19:43:00 GMT+0300 (GMT+03:00),110472.67743493976
Sun May 25 2025 19:44:00 GMT+0300 (GMT+03:00),165608.5087938155
Sun May 25 2025 19:45:00 GMT+0300 (GMT+03:00),220374.48471825165
Sun May 25 2025 19:46:00 GMT+0300 (GMT+03:00),292714.2125744036
Sun May 25 2025 19:47:00 GMT+0300 (GMT+03:00),324625.2136626819
Sun May 25 2025 19:48:00 GMT+0300 (GMT+03:00),324628.5804951092
Sun May 25 2025 19:49:00 GMT+0300 (GMT+03:00),324381.6533292675
Sun May 25 2025 19:50:00 GMT+0300 (GMT+03:00),324121.60063355137
Sun May 25 2025 19:51:00 GMT+0300 (GMT+03:00),323987.78711051296
Sun May 25 2025 19:52:00 GMT+0300 (GMT+03:00),324613.460010097
Sun May 25 2025 19:53:00 GMT+0300 (GMT+03:00),324639.1377107809
Sun May 25 2025 19:54:00 GMT+0300 (GMT+03:00),324419.7270637471
Sun May 25 2025 19:55:00 GMT+0300 (GMT+03:00),324270.0579006204
Sun May 25 2025 19:56:00 GMT+0300 (GMT+03:00),324167.0467357153
Sun May 25 2025 19:57:00 GMT+0300 (GMT+03:00),324555.61090921744
Sun May 25 2025 19:58:00 GMT+0300 (GMT+03:00),324639.3400855222
Sun May 25 2025 19:59:00 GMT+0300 (GMT+03:00),324585.15087562404
Sun May 25 2025 20:00:00 GMT+0300 (GMT+03:00),324317.7364428907
Sun May 25 2025 20:01:00 GMT+0300 (GMT+03:00),324230.67127874494
Sun May 25 2025 20:02:00 GMT+0300 (GMT+03:00),324250.36458968266
Sun May 25 2025 20:03:00 GMT+0300 (GMT+03:00),324639.62956756394
Sun May 25 2025 20:04:00 GMT+0300 (GMT+03:00),324583.9451627095
Sun May 25 2025 20:05:00 GMT+0300 (GMT+03:00),324496.53097640426
Sun May 25 2025 20:06:00 GMT+0300 (GMT+03:00),324299.597867027
Sun May 25 2025 20:07:00 GMT+0300 (GMT+03:00),324279.3253410617
Sun May 25 2025 20:08:00 GMT+0300 (GMT+03:00),324636.9498308018
Sun May 25 2025 20:09:00 GMT+0300 (GMT+03:00),324613.53993424855
Sun May 25 2025 20:10:00 GMT+0300 (GMT+03:00),324551.9184134166
Sun May 25 2025 20:11:00 GMT+0300 (GMT+03:00),324517.630952409
Sun May 25 2025 20:12:00 GMT+0300 (GMT+03:00),324477.26578092173
Sun May 25 2025 20:13:00 GMT+0300 (GMT+03:00),324637.1694618859
Sun May 25 2025 20:14:00 GMT+0300 (GMT+03:00),324625.2601878091
Sun May 25 2025 20:15:00 GMT+0300 (GMT+03:00),324482.23744427203
Sun May 25 2025 20:16:00 GMT+0300 (GMT+03:00),324517.630952409
Sun May 25 2025 20:17:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 20:22:00 GMT+0300 (GMT+03:00),43696.38431582734
Sun May 25 2025 20:23:00 GMT+0300 (GMT+03:00),100806.20050508686
Sun May 25 2025 20:24:00 GMT+0300 (GMT+03:00),165229.5419544704
Sun May 25 2025 20:25:00 GMT+0300 (GMT+03:00),237251.87143986463
Sun May 25 2025 20:26:00 GMT+0300 (GMT+03:00),294291.91532566474
Sun May 25 2025 20:27:00 GMT+0300 (GMT+03:00),324635.25457555125
Sun May 25 2025 20:28:00 GMT+0300 (GMT+03:00),324299.597867027
Sun May 25 2025 20:29:00 GMT+0300 (GMT+03:00),323462.63215217355
Sun May 25 2025 20:30:00 GMT+0300 (GMT+03:00),323964.8115810856
Sun May 25 2025 20:31:00 GMT+0300 (GMT+03:00),324180.03133633366
Sun May 25 2025 20:32:00 GMT+0300 (GMT+03:00),324630.67147959484
Sun May 25 2025 20:33:00 GMT+0300 (GMT+03:00),324603.9490360646
Sun May 25 2025 20:34:00 GMT+0300 (GMT+03:00),324405.0977470505
Sun May 25 2025 20:35:00 GMT+0300 (GMT+03:00),324311.9061863631
Sun May 25 2025 20:36:00 GMT+0300 (GMT+03:00),324053.4314803054
Sun May 25 2025 20:37:00 GMT+0300 (GMT+03:00),324628.26325902826
Sun May 25 2025 20:38:00 GMT+0300 (GMT+03:00),324614.41983316455
Sun May 25 2025 20:39:00 GMT+0300 (GMT+03:00),324455.17502343503
Sun May 25 2025 20:40:00 GMT+0300 (GMT+03:00),324076.1545313874
Sun May 25 2025 20:41:00 GMT+0300 (GMT+03:00),324167.0467357153
Sun May 25 2025 20:42:00 GMT+0300 (GMT+03:00),324628.02745133656
Sun May 25 2025 20:43:00 GMT+0300 (GMT+03:00),324637.30737881066
Sun May 25 2025 20:44:00 GMT+0300 (GMT+03:00),324535.9175982797
Sun May 25 2025 20:45:00 GMT+0300 (GMT+03:00),324542.6871739146
Sun May 25 2025 20:46:00 GMT+0300 (GMT+03:00),324261.9488902343
Sun May 25 2025 20:47:00 GMT+0300 (GMT+03:00),324581.1679588052
Sun May 25 2025 20:48:00 GMT+0300 (GMT+03:00),324637.3343182256
Sun May 25 2025 20:49:00 GMT+0300 (GMT+03:00),324588.3443855058
Sun May 25 2025 20:50:00 GMT+0300 (GMT+03:00),324501.6240740606
Sun May 25 2025 20:51:00 GMT+0300 (GMT+03:00),324490.62298312294
Sun May 25 2025 20:52:00 GMT+0300 (GMT+03:00),324376.96444571094
Sun May 25 2025 20:53:00 GMT+0300 (GMT+03:00),324641.49562636256
Sun May 25 2025 20:54:00 GMT+0300 (GMT+03:00),324531.28387805907
Sun May 25 2025 20:55:00 GMT+0300 (GMT+03:00),324533.4559344125
Sun May 25 2025 20:56:00 GMT+0300 (GMT+03:00),324473.80792532227
Sun May 25 2025 20:57:00 GMT+0300 (GMT+03:00),324545.7642537486
Sun May 25 2025 21:02:00 GMT+0300 (GMT+03:00),43736.301841085406
Sun May 25 2025 21:03:00 GMT+0300 (GMT+03:00),100712.07706857416
Sun May 25 2025 21:04:00 GMT+0300 (GMT+03:00),164395.81490791115
Sun May 25 2025 21:05:00 GMT+0300 (GMT+03:00),220727.5681224695
Sun May 25 2025 21:06:00 GMT+0300 (GMT+03:00),287343.309591387
Sun May 25 2025 21:07:00 GMT+0300 (GMT+03:00),324619.14970488445
Sun May 25 2025 21:08:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 21:09:00 GMT+0300 (GMT+03:00),324607.6865200992
Sun May 25 2025 21:10:00 GMT+0300 (GMT+03:00),324210.9779678072
Sun May 25 2025 21:11:00 GMT+0300 (GMT+03:00),323856.4983709281
Sun May 25 2025 21:12:00 GMT+0300 (GMT+03:00),324604.25190653355
Sun May 25 2025 21:13:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 21:14:00 GMT+0300 (GMT+03:00),324631.174469694
Sun May 25 2025 21:15:00 GMT+0300 (GMT+03:00),324333.283793631
Sun May 25 2025 21:16:00 GMT+0300 (GMT+03:00),323922.14274072053
Sun May 25 2025 21:17:00 GMT+0300 (GMT+03:00),324549.47997279343
Sun May 25 2025 21:18:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 21:19:00 GMT+0300 (GMT+03:00),324639.0301101262
Sun May 25 2025 21:20:00 GMT+0300 (GMT+03:00),324532.1826599984
Sun May 25 2025 21:21:00 GMT+0300 (GMT+03:00),324429.39468911657
Sun May 25 2025 21:22:00 GMT+0300 (GMT+03:00),324405.0977470505
Sun May 25 2025 21:23:00 GMT+0300 (GMT+03:00),324642.40359402035
Sun May 25 2025 21:24:00 GMT+0300 (GMT+03:00),324642.7002402296
Sun May 25 2025 21:25:00 GMT+0300 (GMT+03:00),324553.96979997266
Sun May 25 2025 21:26:00 GMT+0300 (GMT+03:00),324451.5788536116
Sun May 25 2025 21:27:00 GMT+0300 (GMT+03:00),324438.73538995656
Sun May 25 2025 21:28:00 GMT+0300 (GMT+03:00),324641.0798786872
Sun May 25 2025 21:29:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 21:30:00 GMT+0300 (GMT+03:00),324609.7675142962
Sun May 25 2025 21:31:00 GMT+0300 (GMT+03:00),324519.25402748625
Sun May 25 2025 21:32:00 GMT+0300 (GMT+03:00),324521.9964646858
Sun May 25 2025 21:33:00 GMT+0300 (GMT+03:00),324633.410307922
Sun May 25 2025 21:34:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 21:35:00 GMT+0300 (GMT+03:00),324624.9656129547
Sun May 25 2025 21:36:00 GMT+0300 (GMT+03:00),324425.8919263015
Sun May 25 2025 21:37:00 GMT+0300 (GMT+03:00),324496.53097640426
Sun May 25 2025 21:42:00 GMT+0300 (GMT+03:00),39760.27440098673
Sun May 25 2025 21:43:00 GMT+0300 (GMT+03:00),102500.4223623152
Sun May 25 2025 21:44:00 GMT+0300 (GMT+03:00),166030.78612908578
Sun May 25 2025 21:45:00 GMT+0300 (GMT+03:00),221156.31225616255
Sun May 25 2025 21:46:00 GMT+0300 (GMT+03:00),291102.94167949865
Sun May 25 2025 21:47:00 GMT+0300 (GMT+03:00),324639.11249742616
Sun May 25 2025 21:48:00 GMT+0300 (GMT+03:00),324555.1420208618
Sun May 25 2025 21:49:00 GMT+0300 (GMT+03:00),324256.51874935074
Sun May 25 2025 21:50:00 GMT+0300 (GMT+03:00),323790.8540011357
Sun May 25 2025 21:51:00 GMT+0300 (GMT+03:00),324167.0467357153
Sun May 25 2025 21:52:00 GMT+0300 (GMT+03:00),324639.2774604117
Sun May 25 2025 21:53:00 GMT+0300 (GMT+03:00),324634.7454981232
Sun May 25 2025 21:54:00 GMT+0300 (GMT+03:00),324425.8919263015
Sun May 25 2025 21:55:00 GMT+0300 (GMT+03:00),324415.967431659
Sun May 25 2025 21:56:00 GMT+0300 (GMT+03:00),324102.6647576497
Sun May 25 2025 21:57:00 GMT+0300 (GMT+03:00),324639.2070046266
Sun May 25 2025 21:58:00 GMT+0300 (GMT+03:00),324639.98045355856
Sun May 25 2025 21:59:00 GMT+0300 (GMT+03:00),324559.8309044184
Sun May 25 2025 22:00:00 GMT+0300 (GMT+03:00),324438.73538995656
Sun May 25 2025 22:01:00 GMT+0300 (GMT+03:00),324529.88255137944
Sun May 25 2025 22:02:00 GMT+0300 (GMT+03:00),324634.24144781666
Sun May 25 2025 22:03:00 GMT+0300 (GMT+03:00),324641.526921352
Sun May 25 2025 22:04:00 GMT+0300 (GMT+03:00),324536.81274877687
Sun May 25 2025 22:05:00 GMT+0300 (GMT+03:00),324563.66726369195
Sun May 25 2025 22:06:00 GMT+0300 (GMT+03:00),324466.99100999767
Sun May 25 2025 22:07:00 GMT+0300 (GMT+03:00),324592.7076112164
Sun May 25 2025 22:08:00 GMT+0300 (GMT+03:00),324643.8421246687
Sun May 25 2025 22:09:00 GMT+0300 (GMT+03:00),324618.54388112715
Sun May 25 2025 22:10:00 GMT+0300 (GMT+03:00),324597.5887562163
Sun May 25 2025 22:11:00 GMT+0300 (GMT+03:00),324464.8810123972
Sun May 25 2025 22:12:00 GMT+0300 (GMT+03:00),324363.6011275746
Sun May 25 2025 22:13:00 GMT+0300 (GMT+03:00),324643.5005249661
Sun May 25 2025 22:14:00 GMT+0300 (GMT+03:00),324598.78470627323
Sun May 25 2025 22:15:00 GMT+0300 (GMT+03:00),324582.041405476
Sun May 25 2025 22:16:00 GMT+0300 (GMT+03:00),324582.041405476
Sun May 25 2025 22:17:00 GMT+0300 (GMT+03:00),324623.13083243254
Sun May 25 2025 22:22:00 GMT+0300 (GMT+03:00),43350.43243025745
Sun May 25 2025 22:23:00 GMT+0300 (GMT+03:00),102123.92861626446
Sun May 25 2025 22:24:00 GMT+0300 (GMT+03:00),164395.81490791115
Sun May 25 2025 22:25:00 GMT+0300 (GMT+03:00),220727.5681224695
Sun May 25 2025 22:26:00 GMT+0300 (GMT+03:00),286806.2192930854
Sun May 25 2025 22:27:00 GMT+0300 (GMT+03:00),324614.21693882626
Sun May 25 2025 22:28:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 22:29:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 22:30:00 GMT+0300 (GMT+03:00),324581.5702736354
Sun May 25 2025 22:31:00 GMT+0300 (GMT+03:00),324053.4314803054
Sun May 25 2025 22:32:00 GMT+0300 (GMT+03:00),324590.26356211747
Sun May 25 2025 22:33:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 22:34:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 22:35:00 GMT+0300 (GMT+03:00),324617.81295230123
Sun May 25 2025 22:36:00 GMT+0300 (GMT+03:00),324376.96444571094
Sun May 25 2025 22:37:00 GMT+0300 (GMT+03:00),324519.8520025148
Sun May 25 2025 22:38:00 GMT+0300 (GMT+03:00),324643.68978341145
Sun May 25 2025 22:39:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 22:40:00 GMT+0300 (GMT+03:00),324642.9294883312
Sun May 25 2025 22:41:00 GMT+0300 (GMT+03:00),324491.0606122549
Sun May 25 2025 22:42:00 GMT+0300 (GMT+03:00),323846.65171545924
Sun May 25 2025 22:43:00 GMT+0300 (GMT+03:00),324641.00592127495
Sun May 25 2025 22:44:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 22:45:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 22:46:00 GMT+0300 (GMT+03:00),324572.37683609687
Sun May 25 2025 22:47:00 GMT+0300 (GMT+03:00),324507.89250194526
Sun May 25 2025 22:48:00 GMT+0300 (GMT+03:00),324639.2098509744
Sun May 25 2025 22:49:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 22:50:00 GMT+0300 (GMT+03:00),324643.5324640777
Sun May 25 2025 22:51:00 GMT+0300 (GMT+03:00),324576.5350520888
Sun May 25 2025 22:52:00 GMT+0300 (GMT+03:00),324496.53097640426
Sun May 25 2025 22:53:00 GMT+0300 (GMT+03:00),324630.40359011927
Sun May 25 2025 22:54:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 22:55:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 22:56:00 GMT+0300 (GMT+03:00),324619.2674565444
Sun May 25 2025 22:57:00 GMT+0300 (GMT+03:00),324594.9975310929
Sun May 25 2025 23:02:00 GMT+0300 (GMT+03:00),43649.81386969293
Sun May 25 2025 23:03:00 GMT+0300 (GMT+03:00),101982.74346149544
Sun May 25 2025 23:04:00 GMT+0300 (GMT+03:00),165179.0130425577
Sun May 25 2025 23:05:00 GMT+0300 (GMT+03:00),220767.92051152297
Sun May 25 2025 23:06:00 GMT+0300 (GMT+03:00),287611.8547405379
Sun May 25 2025 23:07:00 GMT+0300 (GMT+03:00),324640.330284704
Sun May 25 2025 23:08:00 GMT+0300 (GMT+03:00),324629.6431707056
Sun May 25 2025 23:09:00 GMT+0300 (GMT+03:00),324393.1410939812
Sun May 25 2025 23:10:00 GMT+0300 (GMT+03:00),324023.8915138988
Sun May 25 2025 23:11:00 GMT+0300 (GMT+03:00),324167.0467357153
Sun May 25 2025 23:12:00 GMT+0300 (GMT+03:00),324640.2096611777
Sun May 25 2025 23:13:00 GMT+0300 (GMT+03:00),324640.03081321355
Sun May 25 2025 23:14:00 GMT+0300 (GMT+03:00),324316.0089594751
Sun May 25 2025 23:15:00 GMT+0300 (GMT+03:00),324053.4314803054
Sun May 25 2025 23:16:00 GMT+0300 (GMT+03:00),323856.4983709281
Sun May 25 2025 23:17:00 GMT+0300 (GMT+03:00),324638.2022438644
Sun May 25 2025 23:18:00 GMT+0300 (GMT+03:00),324642.7133444095
Sun May 25 2025 23:19:00 GMT+0300 (GMT+03:00),324524.22469491046
Sun May 25 2025 23:20:00 GMT+0300 (GMT+03:00),324348.8311443713
Sun May 25 2025 23:21:00 GMT+0300 (GMT+03:00),324256.51874935074
Sun May 25 2025 23:22:00 GMT+0300 (GMT+03:00),324628.1026658589
Sun May 25 2025 23:23:00 GMT+0300 (GMT+03:00),324643.6405993182
Sun May 25 2025 23:24:00 GMT+0300 (GMT+03:00),324577.7658840224
Sun May 25 2025 23:25:00 GMT+0300 (GMT+03:00),324558.4696156439
Sun May 25 2025 23:26:00 GMT+0300 (GMT+03:00),324429.39468911657
Sun May 25 2025 23:27:00 GMT+0300 (GMT+03:00),324514.5431510424
Sun May 25 2025 23:28:00 GMT+0300 (GMT+03:00),324643.3127053632
Sun May 25 2025 23:29:00 GMT+0300 (GMT+03:00),324625.17276559427
Sun May 25 2025 23:30:00 GMT+0300 (GMT+03:00),324533.4559344125
Sun May 25 2025 23:31:00 GMT+0300 (GMT+03:00),324517.630952409
Sun May 25 2025 23:32:00 GMT+0300 (GMT+03:00),324447.29769905994
Sun May 25 2025 23:33:00 GMT+0300 (GMT+03:00),324643.52747590374
Sun May 25 2025 23:34:00 GMT+0300 (GMT+03:00),324641.4440191536
Sun May 25 2025 23:35:00 GMT+0300 (GMT+03:00),324580.3606108014
Sun May 25 2025 23:36:00 GMT+0300 (GMT+03:00),324539.4115728009
Sun May 25 2025 23:37:00 GMT+0300 (GMT+03:00),324602.0308564278
Sun May 25 2025 23:42:00 GMT+0300 (GMT+03:00),35925.77273225755
Sun May 25 2025 23:43:00 GMT+0300 (GMT+03:00),93210.72440104796
Sun May 25 2025 23:44:00 GMT+0300 (GMT+03:00),150805.83437212292
Sun May 25 2025 23:45:00 GMT+0300 (GMT+03:00),201002.06261633267
Sun May 25 2025 23:46:00 GMT+0300 (GMT+03:00),267629.65432417847
Sun May 25 2025 23:47:00 GMT+0300 (GMT+03:00),324599.8243229894
Sun May 25 2025 23:48:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 23:49:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 23:50:00 GMT+0300 (GMT+03:00),324643.65943577944
Sun May 25 2025 23:51:00 GMT+0300 (GMT+03:00),324564.70012965024
Sun May 25 2025 23:52:00 GMT+0300 (GMT+03:00),324589.2727314017
Sun May 25 2025 23:53:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 23:54:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 23:55:00 GMT+0300 (GMT+03:00),324644.2308084372
Sun May 25 2025 23:56:00 GMT+0300 (GMT+03:00),324617.97306052025
Sun May 25 2025 23:57:00 GMT+0300 (GMT+03:00),324529.88255137944
Sun May 25 2025 23:58:00 GMT+0300 (GMT+03:00),324643.67658767913
Sun May 25 2025 23:59:00 GMT+0300 (GMT+03:00),324644.2308084372
Mon May 26 2025 00:00:00 GMT+0300 (GMT+03:00),324644.2308084372
Mon May 26 2025 00:01:00 GMT+0300 (GMT+03:00),324634.82317582367
Mon May 26 2025 00:02:00 GMT+0300 (GMT+03:00),324348.8311443713
Mon May 26 2025 00:03:00 GMT+0300 (GMT+03:00),324641.526921352
Mon May 26 2025 00:04:00 GMT+0300 (GMT+03:00),324644.2308084372
Mon May 26 2025 00:05:00 GMT+0300 (GMT+03:00),324644.2308084372
Mon May 26 2025 00:06:00 GMT+0300 (GMT+03:00),324640.7959286225
Mon May 26 2025 00:07:00 GMT+0300 (GMT+03:00),324505.76221590635
Mon May 26 2025 00:08:00 GMT+0300 (GMT+03:00),324635.57088343205
Mon May 26 2025 00:09:00 GMT+0300 (GMT+03:00),324644.2308084372
Mon May 26 2025 00:10:00 GMT+0300 (GMT+03:00),324644.2308084372
Mon May 26 2025 00:11:00 GMT+0300 (GMT+03:00),324644.2308084372
Mon May 26 2025 00:12:00 GMT+0300 (GMT+03:00),324568.4873048306
Mon May 26 2025 00:13:00 GMT+0300 (GMT+03:00),324634.4770459445
Mon May 26 2025 00:14:00 GMT+0300 (GMT+03:00),324644.2308084372
Mon May 26 2025 00:15:00 GMT+0300 (GMT+03:00),324644.2308084372
Mon May 26 2025 00:16:00 GMT+0300 (GMT+03:00),324642.914997016
Mon May 26 2025 00:17:00 GMT+0300 (GMT+03:00),324626.8543576098
Mon May 26 2025 00:22:00 GMT+0300 (GMT+03:00),32689.784020503157
Mon May 26 2025 00:23:00 GMT+0300 (GMT+03:00),92754.36834522888
Mon May 26 2025 00:24:00 GMT+0300 (GMT+03:00),161591.46029675723
Mon May 26 2025 00:25:00 GMT+0300 (GMT+03:00),221044.6226078896
Mon May 26 2025 00:26:00 GMT+0300 (GMT+03:00),287611.8547405379
Mon May 26 2025 00:27:00 GMT+0300 (GMT+03:00),324640.8535256926
Mon May 26 2025 00:28:00 GMT+0300 (GMT+03:00),324641.1267839462
Mon May 26 2025 00:29:00 GMT+0300 (GMT+03:00),324243.33126434777
Mon May 26 2025 00:30:00 GMT+0300 (GMT+03:00),324222.2312883431
Mon May 26 2025 00:31:00 GMT+0300 (GMT+03:00),324299.597867027
Mon May 26 2025 00:32:00 GMT+0300 (GMT+03:00),324640.0228360146
Mon May 26 2025 00:33:00 GMT+0300 (GMT+03:00),324642.78631130245
Mon May 26 2025 00:34:00 GMT+0300 (GMT+03:00),324466.99100999767
Mon May 26 2025 00:35:00 GMT+0300 (GMT+03:00),324102.6647576497
Mon May 26 2025 00:36:00 GMT+0300 (GMT+03:00),324311.9061863631
Mon May 26 2025 00:37:00 GMT+0300 (GMT+03:00),324639.39611671766
Mon May 26 2025 00:38:00 GMT+0300 (GMT+03:00),324643.7604268065
Mon May 26 2025 00:39:00 GMT+0300 (GMT+03:00),324585.15087562404
Mon May 26 2025 00:40:00 GMT+0300 (GMT+03:00),324391.0310963807
Mon May 26 2025 00:41:00 GMT+0300 (GMT+03:00),324261.9488902343
Mon May 26 2025 00:42:00 GMT+0300 (GMT+03:00),324605.4191737424
Mon May 26 2025 00:43:00 GMT+0300 (GMT+03:00),324644.0547657292
Mon May 26 2025 00:44:00 GMT+0300 (GMT+03:00),324621.2126527957
Mon May 26 2025 00:45:00 GMT+0300 (GMT+03:00),324496.53097640426
Mon May 26 2025 00:46:00 GMT+0300 (GMT+03:00),324348.8311443713
