timestamp,sent_bytes_internet
Sun May 25 2025 22:15:00 GMT+0300 (GMT+03:00),52948.16666666666
Sun May 25 2025 22:16:00 GMT+0300 (GMT+03:00),52062.16666666666
Sun May 25 2025 22:17:00 GMT+0300 (GMT+03:00),40860.85
Sun May 25 2025 22:18:00 GMT+0300 (GMT+03:00),7940.416666666667
Sun May 25 2025 22:19:00 GMT+0300 (GMT+03:00),0.0
Sun May 25 2025 22:20:00 GMT+0300 (GMT+03:00),0.0
Sun May 25 2025 22:21:00 GMT+0300 (GMT+03:00),0.0
Sun May 25 2025 22:22:00 GMT+0300 (GMT+03:00),3291.5
Sun May 25 2025 22:23:00 GMT+0300 (GMT+03:00),41614.76666666667
Sun May 25 2025 22:24:00 GMT+0300 (GMT+03:00),53633.38333333333
Sun May 25 2025 22:25:00 GMT+0300 (GMT+03:00),54465.35
Sun May 25 2025 22:26:00 GMT+0300 (GMT+03:00),51347.316666666666
Sun May 25 2025 22:27:00 GMT+0300 (GMT+03:00),56120.46666666667
Sun May 25 2025 22:28:00 GMT+0300 (GMT+03:00),52776.43333333333
Sun May 25 2025 22:29:00 GMT+0300 (GMT+03:00),48686.48333333333
Sun May 25 2025 22:30:00 GMT+0300 (GMT+03:00),44091.53333333333
Sun May 25 2025 22:31:00 GMT+0300 (GMT+03:00),53866.86666666667
Sun May 25 2025 22:32:00 GMT+0300 (GMT+03:00),55205.38333333333
Sun May 25 2025 22:33:00 GMT+0300 (GMT+03:00),52868.75
Sun May 25 2025 22:34:00 GMT+0300 (GMT+03:00),48036.46666666667
Sun May 25 2025 22:35:00 GMT+0300 (GMT+03:00),45760.35
Sun May 25 2025 22:36:00 GMT+0300 (GMT+03:00),50623.38333333333
Sun May 25 2025 22:37:00 GMT+0300 (GMT+03:00),53187.05
Sun May 25 2025 22:38:00 GMT+0300 (GMT+03:00),55680.95
Sun May 25 2025 22:39:00 GMT+0300 (GMT+03:00),48709.55
Sun May 25 2025 22:40:00 GMT+0300 (GMT+03:00),37840.95
Sun May 25 2025 22:41:00 GMT+0300 (GMT+03:00),49756.91666666666
Sun May 25 2025 22:42:00 GMT+0300 (GMT+03:00),51089.816666666666
Sun May 25 2025 22:43:00 GMT+0300 (GMT+03:00),57069.98333333333
Sun May 25 2025 22:44:00 GMT+0300 (GMT+03:00),50621.13333333333
Sun May 25 2025 22:45:00 GMT+0300 (GMT+03:00),37460.816666666666
Sun May 25 2025 22:46:00 GMT+0300 (GMT+03:00),47028.18333333333
Sun May 25 2025 22:47:00 GMT+0300 (GMT+03:00),41319.083333333336
Sun May 25 2025 22:48:00 GMT+0300 (GMT+03:00),54842.55
Sun May 25 2025 22:49:00 GMT+0300 (GMT+03:00),54146.0
Sun May 25 2025 22:50:00 GMT+0300 (GMT+03:00),47543.26666666667
Sun May 25 2025 22:51:00 GMT+0300 (GMT+03:00),49484.8
Sun May 25 2025 22:52:00 GMT+0300 (GMT+03:00),47594.38333333333
Sun May 25 2025 22:53:00 GMT+0300 (GMT+03:00),52057.85
Sun May 25 2025 22:54:00 GMT+0300 (GMT+03:00),56525.68333333333
Sun May 25 2025 22:55:00 GMT+0300 (GMT+03:00),47243.36666666667
Sun May 25 2025 22:56:00 GMT+0300 (GMT+03:00),47357.78333333333
Sun May 25 2025 22:57:00 GMT+0300 (GMT+03:00),35451.28333333333
Sun May 25 2025 22:58:00 GMT+0300 (GMT+03:00),22156.0
Sun May 25 2025 22:59:00 GMT+0300 (GMT+03:00),0.0
Sun May 25 2025 23:00:00 GMT+0300 (GMT+03:00),0.0
Sun May 25 2025 23:01:00 GMT+0300 (GMT+03:00),0.0
Sun May 25 2025 23:02:00 GMT+0300 (GMT+03:00),3374.133333333333
Sun May 25 2025 23:03:00 GMT+0300 (GMT+03:00),25684.85
Sun May 25 2025 23:04:00 GMT+0300 (GMT+03:00),55981.083333333336
Sun May 25 2025 23:05:00 GMT+0300 (GMT+03:00),41202.25
Sun May 25 2025 23:06:00 GMT+0300 (GMT+03:00),54840.16666666666
Sun May 25 2025 23:07:00 GMT+0300 (GMT+03:00),53115.68333333333
Sun May 25 2025 23:08:00 GMT+0300 (GMT+03:00),50928.41666666666
Sun May 25 2025 23:09:00 GMT+0300 (GMT+03:00),45198.43333333333
Sun May 25 2025 23:10:00 GMT+0300 (GMT+03:00),53162.35
Sun May 25 2025 23:11:00 GMT+0300 (GMT+03:00),54663.38333333333
Sun May 25 2025 23:12:00 GMT+0300 (GMT+03:00),51763.15
Sun May 25 2025 23:13:00 GMT+0300 (GMT+03:00),51261.25
Sun May 25 2025 23:14:00 GMT+0300 (GMT+03:00),48375.85
Sun May 25 2025 23:15:00 GMT+0300 (GMT+03:00),48165.583333333336
Sun May 25 2025 23:16:00 GMT+0300 (GMT+03:00),43691.816666666666
Sun May 25 2025 23:17:00 GMT+0300 (GMT+03:00),51185.8
Sun May 25 2025 23:18:00 GMT+0300 (GMT+03:00),56998.65
Sun May 25 2025 23:19:00 GMT+0300 (GMT+03:00),42809.91666666666
Sun May 25 2025 23:20:00 GMT+0300 (GMT+03:00),55497.01666666667
Sun May 25 2025 23:21:00 GMT+0300 (GMT+03:00),49529.48333333333
Sun May 25 2025 23:22:00 GMT+0300 (GMT+03:00),51036.8
Sun May 25 2025 23:23:00 GMT+0300 (GMT+03:00),57916.78333333333
Sun May 25 2025 23:24:00 GMT+0300 (GMT+03:00),41719.28333333333
Sun May 25 2025 23:25:00 GMT+0300 (GMT+03:00),51379.28333333333
Sun May 25 2025 23:26:00 GMT+0300 (GMT+03:00),53952.816666666666
Sun May 25 2025 23:27:00 GMT+0300 (GMT+03:00),51321.05
Sun May 25 2025 23:28:00 GMT+0300 (GMT+03:00),55725.86666666667
Sun May 25 2025 23:29:00 GMT+0300 (GMT+03:00),47098.41666666666
Sun May 25 2025 23:30:00 GMT+0300 (GMT+03:00),50947.66666666666
Sun May 25 2025 23:31:00 GMT+0300 (GMT+03:00),47842.41666666666
Sun May 25 2025 23:32:00 GMT+0300 (GMT+03:00),53821.7
Sun May 25 2025 23:33:00 GMT+0300 (GMT+03:00),42382.25
Sun May 25 2025 23:34:00 GMT+0300 (GMT+03:00),51142.55
Sun May 25 2025 23:35:00 GMT+0300 (GMT+03:00),47050.76666666667
Sun May 25 2025 23:36:00 GMT+0300 (GMT+03:00),51201.5
Sun May 25 2025 23:37:00 GMT+0300 (GMT+03:00),49469.566666666666
Sun May 25 2025 23:38:00 GMT+0300 (GMT+03:00),25815.116666666665
Sun May 25 2025 23:39:00 GMT+0300 (GMT+03:00),0.0
Sun May 25 2025 23:40:00 GMT+0300 (GMT+03:00),0.0
Sun May 25 2025 23:41:00 GMT+0300 (GMT+03:00),0.0
Sun May 25 2025 23:42:00 GMT+0300 (GMT+03:00),0.0
Sun May 25 2025 23:43:00 GMT+0300 (GMT+03:00),14662.633333333331
Sun May 25 2025 23:44:00 GMT+0300 (GMT+03:00),55604.61666666667
Sun May 25 2025 23:45:00 GMT+0300 (GMT+03:00),55289.1
Sun May 25 2025 23:46:00 GMT+0300 (GMT+03:00),50877.96666666667
Sun May 25 2025 23:47:00 GMT+0300 (GMT+03:00),53091.23333333333
Sun May 25 2025 23:48:00 GMT+0300 (GMT+03:00),59669.26666666667
Sun May 25 2025 23:49:00 GMT+0300 (GMT+03:00),50160.18333333333
Sun May 25 2025 23:50:00 GMT+0300 (GMT+03:00),49547.78333333333
Sun May 25 2025 23:51:00 GMT+0300 (GMT+03:00),47440.51666666667
Sun May 25 2025 23:52:00 GMT+0300 (GMT+03:00),51107.316666666666
Sun May 25 2025 23:53:00 GMT+0300 (GMT+03:00),55629.93333333333
Sun May 25 2025 23:54:00 GMT+0300 (GMT+03:00),50617.35
Sun May 25 2025 23:55:00 GMT+0300 (GMT+03:00),49187.55
Sun May 25 2025 23:56:00 GMT+0300 (GMT+03:00),47268.76666666667
Sun May 25 2025 23:57:00 GMT+0300 (GMT+03:00),49131.4
Sun May 25 2025 23:58:00 GMT+0300 (GMT+03:00),56696.3
Sun May 25 2025 23:59:00 GMT+0300 (GMT+03:00),49100.8
Mon May 26 2025 00:00:00 GMT+0300 (GMT+03:00),49142.083333333336
Mon May 26 2025 00:01:00 GMT+0300 (GMT+03:00),47779.43333333333
Mon May 26 2025 00:02:00 GMT+0300 (GMT+03:00),47734.316666666666
Mon May 26 2025 00:03:00 GMT+0300 (GMT+03:00),53620.2
Mon May 26 2025 00:04:00 GMT+0300 (GMT+03:00),54624.55
Mon May 26 2025 00:05:00 GMT+0300 (GMT+03:00),48082.73333333333
Mon May 26 2025 00:06:00 GMT+0300 (GMT+03:00),48934.566666666666
Mon May 26 2025 00:07:00 GMT+0300 (GMT+03:00),48528.16666666666
Mon May 26 2025 00:08:00 GMT+0300 (GMT+03:00),52010.15
Mon May 26 2025 00:09:00 GMT+0300 (GMT+03:00),54384.583333333336
Mon May 26 2025 00:10:00 GMT+0300 (GMT+03:00),49213.36666666667
Mon May 26 2025 00:11:00 GMT+0300 (GMT+03:00),49242.7
Mon May 26 2025 00:12:00 GMT+0300 (GMT+03:00),46336.46666666667
Mon May 26 2025 00:13:00 GMT+0300 (GMT+03:00),52388.23333333333
Mon May 26 2025 00:14:00 GMT+0300 (GMT+03:00),56188.7
Mon May 26 2025 00:15:00 GMT+0300 (GMT+03:00),49322.1
Mon May 26 2025 00:16:00 GMT+0300 (GMT+03:00),48953.78333333333
Mon May 26 2025 00:17:00 GMT+0300 (GMT+03:00),41631.88333333333
Mon May 26 2025 00:18:00 GMT+0300 (GMT+03:00),12313.216666666667
Mon May 26 2025 00:19:00 GMT+0300 (GMT+03:00),0.0
